,max_demand,total_demand,PAR,objective,cost,inconvenient,step_size,reschedule_time
0,49368,1468437,0.62,20558118.0,20558118.0,0,1,0.0
1,62119,1468437,0.49,20558118.0,20558118.0,0,0,
