,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
PAR,1.24,27.92,17.4,17.66,17.03,11.64,27.75,20.57,30.31,11.78,17.12,12.85,13.69,15.48,19.8,8.3,7.12,16.1,6.56,11.17,22.66
step_size,1.0,0.012000000000000004,0.017000000000000008,0.014045230742779588,0.011000000000000003,0.013000000000000005,0.005,0.005,0.003,0.007,0.005,0.006,0.005,0.003,0.003,0.006,0.004,0.001,0.002,0.001,0.0
inconvenient,0.0,16200718.0,15421804.0,15383703.0,10121122.0,5446579.0,10499683.0,6679200.0,12993767.0,6720500.0,10651500.0,4736986.0,5923571.0,13347307.0,8231135.0,3008446.0,5959698.0,5693136.0,3435611.0,5658308.0,8024941.0
total_demand,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0,196017383.0
max_demand,5050547.0,114015532.0,71050864.0,72114327.0,69547039.0,47525625.0,113321036.0,84019062.0,123757417.0,48088146.0,69898906.0,52477422.0,55900797.0,63220933.0,80875298.0,33902390.0,29068495.0,65734621.0,26788725.0,45595437.0,92521581.0
cost,3238659238.1,40740536642.3,40484714535.2,38317330535.8,39774002208.6,36795416095.6,39787730602.0,37476494844.8,38057127800.1,35616317877.5,36873809588.6,33315389821.2,36637125338.4,36772054953.7,36609014484.7,28301138960.4,33848107760.4,32117101417.6,30502158043.3,35983401451.7,37462821380.2
run_time,0.0,4622.980000000037,4489.4700000000485,2539.4999999999823,2269.510000000089,3620.190000000026,3295.07999999999,3413.6900000000087,3105.6300000000188,6368.790000000025,3451.5400000000236,2899.789999999994,2656.999999999974,2723.2799999999597,2956.7099999999796,6593.590000000013,2747.2899999999727,4899.54000000003,4806.17000000004,4566.550000000038,2893.899999999959
objective,3238659238.1,40756737360.3,40500136339.2,38332714238.8,39784123330.6,36800862674.6,39798230285.0,37483174044.8,38070121567.1,35623038377.5,36884461088.6,33320126807.2,36643048909.4,36785402260.7,36617245619.7,28304147406.4,33854067458.4,32122794553.6,30505593654.3,35989059759.7,37470846321.2
