,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,216156,187748,102737,112291,152082,143985,114285,147300,119582,127034,105432,149139,190750,177725,135986,180449,152878,160659,159288,263917,201805,176858,151669,144032,124080,171026,207097,220719,209222,204713,205854,191166,172228,194128,222192,246593,207397,179319,227831,214019,136040,183410,185051,194640,215558,146071,138084,151334
1,416,7168,291613,250084,213579,198416,165922,202194,148108,212579,253457,301292,4783,24793,163170,7005,269234,369886,378643,20,1808,22217,395177,848145,1355624,42662,1523,1371,4796,5586,5886,57983,296739,18210,395,21,9296,97822,307,927,524080,97133,19673,7235,4222,522876,362115,155368
2,1404,18488,282512,227898,217952,214046,179256,209961,185456,254289,312311,319912,26205,518765,596641,64171,211269,42552,51276,69,29589,672808,292314,4283,1102,660931,63985,4089,6606,17798,17124,68914,80101,75001,3234,71,37975,167908,3185,6392,901422,364352,92853,13711,6490,121999,462933,209956
3,3098,231304,190482,163344,188091,173017,169320,192117,179308,233332,262823,8059,24412,4052,427262,1030958,1584966,15588,47761,114,56755,11827,171619,35185,3372,30598,30153,11989,17946,39988,21824,406814,373953,390741,6478,1007,47690,295997,4569,9724,2865,33508,290640,185623,12796,157249,268923,272318
4,3098,15164,284321,231235,212158,212629,179274,204755,166323,209486,265509,435109,527467,4082,14261,6975,7903,836335,1398226,114,26839,12967,88629,15595,3912,17588,63913,13839,26046,424938,409774,44914,29393,37734,15365,2995,113806,449809,12971,13585,3546,35385,297435,215871,12546,148999,282623,286118
5,3098,258527,232952,201062,211501,204352,187571,239289,289898,827532,1411271,9809,33905,52910,78431,148481,5462,30846,6044,157,163189,25099,242723,279615,3892,11838,161941,45831,199594,8100,10390,259666,346879,345204,8961,3765,260415,67640,24552,180234,5446,39985,269115,220751,17366,135859,266613,283798
6,17618,11594,327160,281033,249269,246447,338209,713045,776030,8086,4211,221227,52405,73900,883259,231681,4712,53646,7269,688,132143,61444,133090,8081,11154,214778,244973,26129,231496,336228,464616,22084,7151,10041,54963,5766,49409,332068,29252,25304,12178,322733,263537,179901,204366,177759,101663,157763
7,8098,416604,443251,309501,13195,266526,273777,21465,584601,782078,58397,41609,627879,77130,4171,60381,100782,103662,16867,1084,172137,174662,157874,138881,9004,98828,34523,312079,290146,17128,10290,174866,218345,284806,343313,11749,167767,16648,75115,253229,12848,16255,23511,271461,193366,144959,231513,255198
8,51746,22494,317580,364406,422720,739298,743992,16865,108507,21009,21147,694648,144599,52920,4461,78071,104282,118662,141617,1084,127087,153012,109874,95031,84014,128278,251363,284879,17346,132028,24994,192184,216723,200106,212313,6299,190597,195718,187865,148735,9798,185449,180061,178761,166866,160559,185213,126298
9,155979,475755,721814,721008,7695,22311,136062,50365,190141,38509,20147,29969,99905,950427,185055,58421,51682,53688,96005,2112,113813,148744,109774,95031,87914,164678,225513,16179,208496,195428,172894,232034,282503,10838,20889,8761,298597,210218,175137,134135,114624,149601,148211,139561,156466,133359,241513,259598
10,68600,52934,891122,925761,61039,20911,180287,106665,678618,70509,25947,36969,92405,105810,76915,91471,119682,167993,170155,3707,142363,162844,111774,107031,84014,121778,195563,199279,170746,182628,222794,199934,20573,211756,223413,6699,217547,202418,175037,134135,114624,160401,159011,201561,297296,267579,20483,60778
11,104892,42194,36032,840871,972026,113109,185932,33665,24440,37029,725863,141309,61405,61710,55715,81871,113682,141733,149855,4335,121795,155244,111774,95031,84014,121778,195563,199279,168546,172128,169994,175234,187473,244238,335669,19001,31887,19958,245897,174155,118924,149601,148211,139561,156466,133359,247513,271598
