,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,216156.0,187748.0,102737.0,112291.0,152082.0,143985.0,114285.0,147300.0,119582.0,127034.0,105432.0,149139.0,190750.0,177725.0,135986.0,180449.0,152878.0,160659.0,159288.0,263917.0,201805.0,176858.0,151669.0,144032.0,124080.0,171026.0,207097.0,220719.0,209222.0,204713.0,205854.0,191166.0,172228.0,194128.0,222192.0,246593.0,207397.0,179319.0,227831.0,214019.0,136040.0,183410.0,185051.0,194640.0,215558.0,146071.0,138084.0,151334.0
1,199880.3878855772,174124.88868256944,116985.96872959913,122686.22304664252,156721.38684620682,148091.3216974142,118180.53992190807,151441.2508176932,121734.02610167807,133487.58875650456,116599.13397254766,160617.5538613413,176720.48874532836,166187.67770518726,138036.7844614743,167364.2346918794,161655.99723364133,176443.26576371718,175836.33083971083,244008.38217224518,186717.05341592556,165191.74926769978,170039.45404078456,197150.89344916365,216988.74407084772,161342.10886504236,191588.31971442312,204171.19724634092,193799.92582690742,189690.68696806964,190768.24120099706,181118.5593388562,181621.21748391073,180856.59399302388,205459.4425690988,227991.39515028524,192452.08929508078,173170.79586312643,210666.39273791635,197943.1552948615,165314.07307351733,176901.18853065706,172574.74070520527,180502.00478212943,199614.62945298204,174497.4949604852,154985.09232226867,151638.3284475275
2,188632.44035420657,165304.7183011106,126366.5713022277,128648.72850868205,160191.415353903,151829.06989456294,121641.77567761288,154757.65069459457,125345.24367087778,140333.58162173996,127690.41200211612,169645.00337961505,168190.55559760265,186168.75084024188,164026.55689232147,161516.12297555862,164467.63874896083,168855.45167528617,168777.3144967545,230183.98018297585,177812.37654550798,193959.10550152848,176968.9316074778,186220.78751004903,204754.1261603926,189654.54287598978,184356.85273607416,192832.24614710177,183191.3719413632,179949.27669433074,180927.5677840691,174759.7626594668,175867.9181025724,174857.60247660222,193999.03061905492,215074.81261222734,183697.64644321054,172872.54551522667,198908.11839549337,187087.67083505692,207030.3871786911,187524.30050171696,168056.7929225268,171049.7143082846,188669.97390859135,171522.32837728495,172436.95117991455,154943.27628924293
3,184573.13233369688,166748.7165854006,127769.35276670627,129407.82635364059,160801.83036637492,152292.64061733978,122684.92754756239,155575.03589804753,126525.89481660265,142368.2940174379,130646.97789492183,166109.66321167245,165044.82457968273,182184.2184486082,169785.88515207436,180538.64180297637,195546.7223947723,165502.11310008258,166129.59855188002,225150.27908655253,175163.76220406883,189974.23716526054,176851.8804538378,182916.2755151167,200348.08662212937,186174.544774406,180983.0266420616,188875.57676464933,179575.96844865812,176887.06392153547,177446.54082452145,179836.8773182403,180201.82160940624,179580.91533101664,189896.2579901406,210391.2229400844,180721.93514667952,175566.38545489902,194656.17282411837,183207.13108085672,202563.45267260852,184154.57786303989,170738.79091017484,171368.56322593364,184822.0272334453,171210.04222571832,174547.9694420492,157511.3178693106
4,180602.63791336791,163432.1945712286,131194.54625652352,131635.7030858493,161925.452001789,153612.739824273,123923.03986374926,156651.04433263416,127396.61568091021,143836.76230663038,133597.62407655886,171995.09970126426,172974.25935570386,178287.52001117112,166383.1561898321,176741.24288396904,191441.2653924971,180179.26583256587,193086.63571916343,220226.71033641783,171918.564731806,186101.49582332178,174921.6520523883,179255.45332812145,196050.2614829238,182486.03976128678,178421.65152915995,185045.95150161555,176216.88626896995,182314.1703519962,182529.63330382176,176884.89968539454,176902.27540141405,176477.44667048933,186077.68859657433,205853.6009783783,179257.8814016053,181566.53961853127,190681.0829278995,179495.96847493865,198209.14982558452,180899.64826897444,173510.77726885112,172342.23204011342,181052.80003360473,170724.08683286182,176912.5430356266,160325.10346764792
5,174114.69873135444,166907.98721191662,134913.86412317242,134173.2908204935,163737.47868519524,155467.3011361929,126249.42467981674,159671.52896221023,133336.17371640116,168826.38045594175,180297.62727036202,166067.06557551178,167891.1645848065,173704.86947208398,163168.43320008644,175708.30797446202,184643.57166930003,174721.01325977396,186250.07494387988,212182.98306680785,171599.4920262632,180216.72338394527,177399.8465779721,182923.67655200913,189026.72041673982,176248.71482985935,177819.27028403815,179957.53156404605,177071.3388281868,175946.5004410819,176237.7894127659,179910.61636849013,183115.06321652292,182644.5397068239,179603.92927826833,198467.09791040877,182224.24022942828,177402.43174534416,184608.92955168217,179522.94412867536,191163.49959749228,175749.10302930506,177005.1895271161,174111.61196219316,175069.91408763445,169449.73949407495,180191.16784354686,164838.13846631607
6,169006.9076777532,161838.79788836432,141188.4571393913,138966.54661925798,166529.0847888014,158436.72666199013,133167.43145773633,177732.71547656052,154312.62755030172,163580.0827135548,174550.45364483833,167867.39377319653,164121.8889191671,170447.4051068423,186670.98746927961,177535.16322375258,178770.9054758072,170769.32690117205,180408.43137712573,205280.139804634,170311.6979794112,176340.17992436863,175953.647138801,177217.1034017787,183221.2516919078,177506.2463924358,180011.05594239227,174936.82503361476,178847.66893407528,181177.8210768622,185649.97290309976,174759.41902284534,177371.88987715714,177011.04824610095,175535.8573723366,192177.65569274544,177889.3724569757,182450.4577563427,179538.3386618307,174489.49518373315,185321.71161742893,180546.41211030452,179829.44339935936,174300.56792525857,176026.0894366467,169720.9398888326,177628.13950864563,164607.2177551816
7,165327.24277697832,167664.7685302532,148096.0233695277,142866.32849916877,163022.6409378511,160908.51216468375,136382.89107116082,174159.18535904255,164152.46205148142,177723.89308606123,171894.25646688818,164980.1168243911,174727.08653536357,168313.42268685906,182497.5777558321,174856.08181915182,176987.45518538644,169234.71654959605,176668.56592439362,200610.58247958164,170353.438986018,176301.80330585816,175540.20176803088,176340.4333891868,179237.25158021727,175707.03225393358,176684.03507910162,178072.99229074607,181392.83916889085,177426.3297684765,181639.84104275168,174761.8563166309,178308.86295944633,179476.1032028091,179372.58506994604,188051.61319436374,177657.89404362955,178658.88715237065,177150.38575331194,176290.11017987155,181377.58278016155,176789.39609816606,176254.7532357028,176522.43268594376,176422.61851140947,169154.68384745478,178860.3784983619,166678.8477635561
8,162842.19876626082,164488.57728557978,151804.16329422581,147713.39497193543,168704.55945677185,173563.09576903263,149676.7707654149,170717.74587757207,162934.99498725706,174295.1279402313,168596.05724264914,176568.72044039023,174067.91413005636,165788.72999189325,178602.31547111226,172738.5210140306,175396.73253138538,168128.23608420743,175901.6727135338,196245.14038151086,169406.81256744292,175792.2456993293,174103.49093954815,174561.46429606478,177153.8620588937,174669.33245724975,178317.93615260595,180409.80093341685,177803.6583747147,176433.05971147201,178212.5866865773,175143.03539827935,179149.3258637566,179927.46471483487,180093.2884082007,184075.04777028426,177940.98874284897,179032.12348236394,177384.81079841524,175687.23192424612,177623.5930885144,176978.8595719343,176338.03010865886,176571.410300208,176213.52925499834,168966.61888055634,178999.36750419624,165795.35519533727
9,162766.70357983196,167912.5079354384,158074.27149798934,154019.63562724413,166933.45430274736,171899.32271557327,149527.00828699535,169393.8656729188,163234.26104239724,172801.48053288876,166963.11761298002,174956.12351554594,173252.12207462575,174419.75096198244,178673.29500093003,171481.02828287624,174035.87047354016,166869.39348728114,175022.80931368493,194109.67583731425,168795.28062920104,175494.71499663667,173395.8665392131,173686.62918880806,176172.22357624586,174559.42780022,178837.0818549273,178603.26212314927,178141.27413259284,176642.00405464583,178154.08223302494,175768.83600889827,180286.21627925526,178067.4806029717,178342.0412357105,182146.59324481114,179268.20486667764,179375.16812405793,177360.0848796327,175230.15737307942,176930.59756454075,176677.703116643,176028.63277746362,176164.2957869057,175996.30643319336,168574.93507287023,179687.01746165007,166827.18428818855
