,0,1,2,3,4
max_demand,28915.0,37251.0,29315.0,32295.0,28915.0
PAR,3.81,4.9,3.86,4.25,3.81
objective,6263727.5,5105726.0,5106086.0,5105603.0,5105226.0
step_size,1.0,0.3240000000000001,0.21800000000000008,0.087,0.0
run_time,0.0,2.25,2.2300000000000004,4.220000000000001,2.5500000000000003
inconvenient,0.0,485.0,855.0,372.0,0.0
total_demand,364659.0,364659.0,364659.0,364659.0,364659.0
cost,6263727.5,5105241.0,5105231.0,5105231.0,5105226.0
