,0,1,2,3,4
max_demand,28915.0,22846.134896108135,19096.856114474776,17773.728832383807,17773.728832383807
PAR,3.81,3.01,2.51,2.34,2.34
objective,6263727.5,5159121.21,5116949.493480001,5114029.018387239,5114029.018387239
step_size,1.0,0.3240000000000001,0.21800000000000008,0.087,0.0
run_time,0.0,0.0037980079650878906,0.0025091171264648438,0.0014801025390625,0.00021195411682128906
inconvenient,0.0,157.14000000000007,152.13348000000005,19.128387239999995,19.128387239999995
total_demand,364659.0,364659.0000000001,364658.9999999999,364658.99999999994,364658.99999999994
cost,6263727.5,5158964.07,5116797.36,5114009.89,5114009.89
