,0,1,2,3,4,5,6
step_size,1.0,0.19900000000000004,0.13199999999999998,0.06999999999999999,0.034999999999999996,0.023,0.0
PAR,2.07,1.69,1.49,1.39,1.34,1.34,1.34
max_demand,44514.0,36438.20383099857,32025.37130599237,29847.921259751918,28815.345168833177,28891.005581079156,28891.005581079156
run_time,0.0,0.0030641555786132812,0.002064943313598633,0.002034902572631836,0.0007050037384033203,0.0005340576171875,0.0002338886260986328
total_demand,1032082.0,1032082.0000000001,1032082.0000000001,1032082.0000000001,1032082.0,1032081.9999999999,1032081.9999999999
objective,15525504.0,14597851.819,14515758.352691999,14496332.104811558,14494097.465531595,14491768.544972774,14491768.544972774
cost,15525504.0,14597397.9,14515529.85,14496214.12,14494072.16,14491728.67,14491728.67
inconvenient,0.0,453.9190000000001,228.50269199999994,117.98481155999998,25.305531595399998,39.8749727733058,39.8749727733058
