,0,1,2,3,4
total_demand,19522692.0,19522692.0,19522692.0,19522691.999999996,19522691.999999996
step_size,1.0,0.011,0.011,0.011,0.0
inconvenient,0.0,13522.750999999998,14400.619739,15444.213182870999,15444.213182870999
run_time,0.0,0.0005121231079101562,0.0005321502685546875,0.0005130767822265625,0.00026106834411621094
objective,337864688.3,329110001.081,322122231.849739,316336093.9431829,316336093.9431829
cost,337864688.3,329096478.33,322107831.23,316320649.73,316320649.73
max_demand,511659.0,506030.751,500464.412739,494959.304198871,494959.304198871
PAR,1.26,1.24,1.23,1.22,1.22
