,0,1,2,3,4
total_demand,19522692.0,19522692.0,19522692.0,19522692.0,19522692.0
step_size,1.0,0.011,0.011,0.011,0.0
inconvenient,0.0,1229341.0,1322670.0,1418420.0,1094846.0
run_time,0.0,0.006,0.01800000000000001,0.010000000000000002,0.011000000000000003
objective,337864688.3,274715148.0,275666099.0,282610649.0,286995372.0
cost,337864688.3,273485807.0,274343429.0,281192229.0,285900526.0
max_demand,511659.0,10594995.0,11891448.0,13288238.0,13068739.0
PAR,1.26,26.05,29.24,32.67,32.13
