,0,1,2,3
max_demand,33636.0,22809.692927527518,21042.468585199527,21042.468585199527
PAR,2.9,1.97,1.82,1.82
objective,8567123.3,7804511.8319999995,7799929.512144,7799929.512144
step_size,1.0,0.3940000000000002,0.088,0.0
run_time,0.0,0.004675149917602539,0.0011088848114013672,0.0001678466796875
inconvenient,0.0,334.11200000000014,28.062143999999986,28.062143999999986
total_demand,556446.0,556445.9999999999,556446.0000000001,556446.0000000001
cost,8567123.3,7804177.72,7799901.45,7799901.45
