,0,1,2,3,4,5
max_demand,33636.0,92190.0,77530.0,79530.0,79734.0,61736.0
PAR,2.9,7.95,6.69,6.86,6.88,5.33
objective,8567123.3,7791086.0,7790880.0,7791043.0,7791176.0,7790354.0
step_size,1.0,0.21700000000000005,0.089,0.057999999999999996,0.16200000000000003,0.0
run_time,0.0,6.880000000000001,3.2600000000000007,2.93,2.7500000000000004,2.0600000000000005
inconvenient,0.0,837.0,596.0,799.0,932.0,110.0
total_demand,556446.0,556446.0,556446.0,556446.0,556446.0,556446.0
cost,8567123.3,7790249.0,7790284.0,7790244.0,7790244.0,7790244.0
