,0,1,2,3
max_demand,33636.0,48990.0,40630.0,32736.0
PAR,2.9,4.23,3.5,2.82
objective,8567123.3,7791092.0,7790897.0,7790297.0
step_size,1.0,0.3940000000000002,0.088,0.0
run_time,0.0,0.0,0.0,0.0
inconvenient,0.0,848.0,653.0,53.0
total_demand,556446.0,556446.0,556446.0,556446.0
cost,8567123.3,7790244.0,7790244.0,7790244.0
