,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
PAR,1.14,1.13,1.12,1.11,1.1,1.09,1.08,1.08,1.07,1.07,1.06,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.04,1.04
step_size,1.0,0.013000000000000005,0.010000000000000002,0.010000000000000002,0.009000000000000001,0.006,0.007,0.005,0.004,0.004,0.008,0.005,0.002,0.001,0.003,0.001,0.001,0.001,0.003,0.0
inconvenient,0.0,179531.04000000007,125388.30960000001,121707.66690400003,139020.27599786402,56628.13634401282,102076.7570455919,41662.43121477204,21559.274275140913,29331.062902899437,24055.967496776804,31143.915162516118,15680.324169674968,8055.033675830326,10612.78189897251,5979.5082181010275,7641.797491781899,6617.101202508218,9216.539696392474,9216.539696392474
total_demand,155022033.0,155022033.00000006,155022033.0,155022033.00000003,155022032.99999997,155022033.00000003,155022033.0,155022033.0,155022032.99999994,155022033.00000003,155022032.99999997,155022032.99999994,155022032.99999997,155022032.99999997,155022032.99999994,155022033.00000003,155022033.0,155022033.0,155022033.00000003,155022033.00000003
max_demand,3693329.0,3645602.749005889,3609310.3369318647,3573379.220167514,3541347.149123874,3520152.1156625235,3495584.850965122,3478141.8476204327,3464250.1351719475,3450413.9062785343,3422907.013635839,3405826.673425837,3399018.425905659,3395619.4074797533,3385442.732719917,3382057.289987197,3378675.23269721,3375296.5574645125,3365180.790306495,3365180.790306495
cost,3047477589.7,2931590812.21,2853687189.43,2794256009.24,2745518679.97,2718898881.76,2695046623.22,2681353543.34,2671194661.95,2663359339.46,2651410187.26,2644683158.2,2642268494.67,2640747607.74,2638028159.91,2637084614.04,2636352121.84,2635672421.72,2634225085.38,2634225085.38
run_time,0.0,0.006956815719604492,0.0060062408447265625,0.0055010318756103516,0.005681753158569336,0.008174896240234375,0.004788875579833984,0.0031890869140625,0.002814054489135742,0.0028243064880371094,0.00442814826965332,0.0028820037841796875,0.0015790462493896484,0.0011467933654785156,0.0024869441986083984,0.0012009143829345703,0.001379251480102539,0.0016279220581054688,0.0023980140686035156,0.0007350444793701172
objective,3047477589.7,2931770343.25,2853812577.7395997,2794377716.9069037,2745657700.2459974,2718955509.896344,2695148699.9770455,2681395205.771215,2671216221.224275,2663388670.522903,2651434243.227497,2644714302.1151624,2642284174.9941697,2640755662.7736754,2638038772.691899,2637090593.5482183,2636359763.6374917,2635679038.8212023,2634234301.9196963,2634234301.9196963
