,0,1,2,3,4,5
max_demand,85405.0,62750.35092794599,56018.915137653865,54713.849579375485,53543.79009909992,53543.79009909992
step_size,1.0,0.34700000000000014,0.14400000000000002,0.08299999999999999,0.041,0.0
cost,27971808.4,25430639.49,25371672.81,25365223.17,25363843.31,25363843.31
run_time,0.0,0.0046269893646240234,0.0016720294952392578,0.0012738704681396484,0.0004749298095703125,0.00016689300537109375
objective,27971808.4,25431756.83,25371771.257039998,25365308.62289568,25363872.647431277,25363872.647431277
inconvenient,0.0,1117.3400000000004,98.44703999999996,85.45289567999998,29.33743127712,29.33743127712
total_demand,1808941.0,1808940.9999999995,1808940.9999999998,1808940.9999999998,1808940.9999999995,1808940.9999999995
PAR,2.27,1.67,1.49,1.45,1.42,1.42
