,0,1,2,3,4,5,6,7
inconvenient,0.0,2508.8700000000013,1638.1414500000005,226.16009849999995,169.88439655250002,352.34904612066254,15.923254769396689,15.923254769396689
run_time,0.0,0.01011800765991211,0.006852149963378906,0.002895832061767578,0.0016751289367675781,0.0016138553619384766,0.0005319118499755859,0.0002906322479248047
step_size,1.0,0.2100000000000001,0.16500000000000006,0.06999999999999999,0.035,0.035,0.005,0.0
PAR,1.8,1.49,1.32,1.23,1.19,1.15,1.14,1.14
total_demand,3934869.0,3934868.9999999995,3934869.0,3934868.999999999,3934868.999999999,3934868.999999999,3934868.9999999977,3934868.9999999977
cost,61186967.4,55805920.8,55335968.69,55295098.62,55284856.44,55274892.31,55274508.04,55274508.04
objective,61186967.4,55808429.669999994,55337606.83145,55295324.7800985,55285026.32439655,55275244.65904612,55274523.96325477,55274523.96325477
max_demand,147902.0,122172.0305171346,107960.94578675894,100644.44538299034,97174.63479749855,94181.99505687357,93711.0850815892,93711.0850815892
