,0,1,2,3
max_demand,18221.0,11999.869655008562,11597.820329294704,11597.820329294704
PAR,4.48,2.95,2.85,2.85
objective,3306303.2,2740369.858,2739955.900964,2739955.900964
step_size,1.0,0.4710000000000002,0.042,0.0
run_time,0.0,0.004660844802856445,0.0003960132598876953,0.0001468658447265625
inconvenient,0.0,140.35800000000006,-3.459036000000003,-3.459036000000003
total_demand,195407.0,195407.00000000006,195407.0,195407.0
cost,3306303.2,2740229.5,2739959.36,2739959.36
