,0,1,2,3,4
max_demand,20200.0,15500.35565066694,13297.894290596652,12656.799402586048,12656.799402586048
step_size,1.0,0.26199999999999996,0.24100000000000005,0.049,0.0
objective,2960410.0,2643716.724,2627221.6943860003,2626784.2292950856,2626784.2292950856
total_demand,187450.0,187450.00000000006,187450.0,187449.99999999997,187449.99999999997
cost,2960410.0,2643686.07,2627199.68,2626781.78,2626781.78
PAR,5.17,3.97,3.41,3.24,3.24
run_time,0.0,0.001973867416381836,0.0026581287384033203,0.0005331039428710938,0.00015306472778320312
inconvenient,0.0,30.653999999999996,22.014386000000005,2.449295086,2.449295086
