,0,1,2,3,4
PAR,3.47,4.3,3.23,3.74,4.08
total_demand,228065.0,228065.0,228065.0,228065.0,228065.0
max_demand,16500.0,20409.0,15330.0,17790.0,19390.0
step_size,1.0,0.4400000000000002,0.18800000000000003,0.044,0.0
run_time,0.0,0.0,0.0,0.0,0.0
objective,3799996.2,3193261.0,3193022.0,3192968.0,3192918.0
inconvenient,0.0,351.0,109.0,58.0,8.0
cost,3799996.2,3192910.0,3192913.0,3192910.0,3192910.0
