,0,1,2,3,4
PAR,3.47,2.47,2.27,2.21,2.21
total_demand,228065.0,228065.0000000001,228064.99999999988,228065.0,228065.0
max_demand,16500.0,11754.323643871116,10790.803684467644,10521.283833895304,10521.283833895304
step_size,1.0,0.35400000000000015,0.08499999999999999,0.035,0.0
run_time,0.0,0.004331827163696289,0.001049041748046875,0.0004220008850097656,0.0001552104949951172
objective,3799996.2,3204122.984,3199123.21841,3198444.42195565,3198444.42195565
inconvenient,0.0,124.25400000000005,0.6584099999999959,3.511955650000001,3.511955650000001
cost,3799996.2,3203998.73,3199122.56,3198440.91,3198440.91
