,0,1,2,3,4
PAR,3.47,7.06,6.9,6.43,6.12
total_demand,228065.0,228065.0,228065.0,228065.0,228065.0
max_demand,16500.0,33546.0,32786.0,30556.0,29086.0
step_size,1.0,0.35400000000000015,0.08499999999999999,0.035,0.0
run_time,0.0,2.74,1.09,1.4300000000000002,2.2800000000000002
objective,3799996.2,3193261.0,3193042.0,3193011.0,3192954.0
inconvenient,0.0,351.0,132.0,101.0,44.0
cost,3799996.2,3192910.0,3192910.0,3192910.0,3192910.0
