,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,351382,364628,288034,306650,300356,230363,241049,265308,349886,331185,318176,310110,369445,366061,407408,285260,280888,356234,316620,337070,314150,357737,306206,318984,390597,281451,296640,273040,319587,315508,417176,377531,362979,343798,376555,444951,369808,372744,389871,414505,347728,271129,283542,329255,314457,341205,353370,266242
1,26131,3036,156442,47225,75928,2107613,1878157,2083176,2064,5760,22149,29236,884,2590,93,461159,608917,5764,28031,13232,35564,4539,165587,23402,258,323138,1162338,3028901,34419,43248,150,1944,6301,43858,6580,11,6489,6611,1152,110,13288,2200378,844309,125838,37684,6003,10866,236306
2,29585,5124,1465729,889220,707676,899169,1108023,8050,5090,23085,71148,462626,1963,4679,164,1437109,1798148,24882,88519,73436,107766,37300,679702,174659,1031,994065,93425,7480,254200,838191,239,3437,17280,66532,6697,19,10516,8191,3947,437,52435,72264,1951036,756337,229096,10274,26331,420547
3,103400,17846,9994,361210,233509,111093,9539,53265,79521,773879,2786665,336282,7133,8774,1208,10510,3303,25431,1375126,1626144,2739134,35654,65799,154340,1549,122164,221390,8739,252637,36679,606,9378,110763,637791,17782,19,19197,21337,7696,647,418838,229851,3382,20004,1190889,497577,318860,850325
4,418112,31722,36393,48640,210808,141140,68063,1848182,897545,306403,5071,208682,27190,23122,2917,17714,6563,293216,194067,12999,6735,280018,1807953,4652243,4661,36679,60610,44081,1023209,380180,1564,10011,27738,216840,15052,70,36853,46266,9158,2192,190255,581497,3047,16178,294193,254385,243046,883596
5,890798,68228,27593,974247,802470,308085,230863,448495,793777,860055,5071,337837,31070,77183,2661,16697,12129,926673,924707,33603,12356,90021,120268,4981,4147,791619,582030,98569,791721,1382369,1564,34367,232611,474976,70169,167,33225,40926,9158,2942,892705,221447,3047,19178,469913,368513,298654,1102974
6,14877,1270049,611285,10992,576440,681552,710980,51780,5960,9146,10315,683001,800943,782348,4532,433238,15909,15120,19444,19113,52658,832221,663680,5611,5175,1111174,1810797,139571,98832,6382,2714,43129,361333,53490,25067,292,443960,339234,21359,2364,44722,506949,9841,889222,845565,639273,67215,178005
7,147788,17519,73562,24324,555535,1823511,332252,636074,757815,1154859,12951,647984,42489,19770,5603,163901,34802,30776,534340,694815,45150,21573,32692,44619,46836,36042,12971,112037,831631,11849,3628,1228817,743056,707564,1551070,418,154925,299604,24606,5119,42475,355349,6136,15530,23372,225651,1059865,573604
8,145914,17768,1883976,831551,197906,8158,324959,809570,13645,7556,24549,385794,43176,53725,6906,2246506,1063760,331614,156831,14434,184702,311825,509887,12224,20206,25192,10701,653488,821160,64762,7485,30258,67074,534613,45821,588,714642,661888,69306,6813,498183,529393,13154,15214,34008,291954,423733,800287
9,145914,17768,1883976,831551,197906,8158,324959,809570,13645,7556,24549,385794,43176,53725,6906,2246506,1063760,331614,156831,14434,184702,311825,509887,12224,20206,25192,10701,653488,821160,64762,7485,30258,67074,534613,45821,588,714642,661888,69306,6813,498183,529393,13154,15214,34008,291954,423733,800287
