,0,1,2,3,4,5,6
max_demand,296168.0,276870.4044821939,261973.8805037207,258830.19393767606,255983.0618043616,253167.24812451363,253167.24812451363
run_time,0.0,0.001573801040649414,0.0015380382537841797,0.00043487548828125,0.00044083595275878906,0.0004718303680419922,0.0002448558807373047
objective,147312996.0,141697939.368,139364254.84941,138991859.3323271,138776166.2094144,138550444.78962645,138550444.78962645
step_size,1.0,0.06699999999999999,0.05499999999999999,0.012,0.011,0.011,0.0
inconvenient,0.0,8402.738,5999.13941,3983.9623270800003,3670.5794144021197,3379.0396264415763,3379.0396264415763
cost,147312996.0,141689536.63,139358255.71,138987875.37,138772495.63,138547065.75,138547065.75
total_demand,9694599.0,9694599.000000004,9694599.0,9694599.000000004,9694599.0,9694599.000000002,9694599.000000002
PAR,1.47,1.37,1.3,1.28,1.27,1.25,1.25
