,0,1,2,3
step_size,1.0,0.3770000000000001,0.273,0.0
max_demand,16604.0,22500.0,18000.0,16790.0
objective,2005241.3,1717368.0,1717251.0,1717188.0
total_demand,122654.0,122654.0,122654.0,122654.0
PAR,6.5,8.81,7.04,6.57
cost,2005241.3,1717156.0,1717156.0,1717156.0
inconvenient,0.0,212.0,95.0,32.0
run_time,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002
