,0,1,2,3
objective,15858246.6,14342096.353,14337801.089977,14337801.089977
PAR,2.8,1.81,1.76,1.76
step_size,1.0,0.45700000000000024,0.111,0.0
cost,15858246.6,14341525.56,14337841.36,14337841.36
inconvenient,0.0,570.7930000000003,-40.27002300000004,-40.27002300000004
max_demand,59684.0,38610.79059633838,37596.40574718635,37596.40574718635
run_time,0.0,0.004457950592041016,0.0013020038604736328,0.0001533031463623047
total_demand,1023352.0,1023352.0000000001,1023352.0000000001,1023352.0000000001
