,0,1,2,3,4,5,6
max_demand,42337.0,30979.11029100815,28089.546369462845,26906.90127526134,27043.413185365553,26745.93564032653,26745.93564032653
total_demand,773225.0,773224.9999999998,773225.0,773225.0000000001,773225.0,773225.0000000001,773225.0000000001
cost,11716455.5,10870296.28,10852221.32,10846969.16,10846738.23,10846703.46,10846703.46
PAR,2.63,1.92,1.74,1.67,1.68,1.66,1.66
inconvenient,0.0,375.7200000000001,43.590799999999994,75.3657336,10.6762965248,1.9395607382272,1.9395607382272
run_time,0.0,0.004190921783447266,0.0013828277587890625,0.0009837150573730469,0.0004642009735107422,0.0003116130828857422,0.00016498565673828125
step_size,1.0,0.31000000000000005,0.11,0.057999999999999996,0.032,0.011,0.0
objective,11716455.5,10870672.0,10852264.9108,10847044.5257336,10846748.906296525,10846705.399560738,10846705.399560738
