,0,1,2,3,4,5,6,7
max_demand,2000012.0,1961275.9335999999,1923264.94492136,1904102.7954721462,1885062.267517425,1866650.9048422507,1848453.6957938282,1848453.6957938282
objective,1294267793.1,1252271967.74,1222942879.42,1210387734.2147,1198052432.918553,1189909468.4197145,1183705293.8305027,1183705293.8305027
inconvenient,0.0,110832.5,104629.53,64035.1447,65999.028553,38757.94971447,36936.4605028553,36936.4605028553
total_demand,76985651.0,76985650.99999999,76985651.0,76985651.00000001,76985651.00000001,76985650.99999997,76985651.0,76985651.0
run_time,0.0,0.0018508434295654297,0.0011179447174072266,0.0008008480072021484,0.0007529258728027344,0.0007748603820800781,0.0010008811950683594,0.0006589889526367188
cost,1294267793.1,1252161135.24,1222838249.89,1210323699.07,1197986433.89,1189870710.47,1183668357.37,1183668357.37
PAR,1.25,1.22,1.2,1.19,1.18,1.16,1.15,1.15
step_size,1.0,0.02,0.02,0.01,0.01,0.01,0.01,0.0
