,0,1,2,3
max_demand,22545.0,13529.943891725688,13585.899042739447,13585.899042739447
total_demand,194511.0,194511.0,194511.00000000003,194511.00000000003
cost,3314518.0,2725066.79,2725005.14,2725005.14
PAR,5.56,3.34,3.35,3.35
inconvenient,0.0,95.69200000000002,-2.2279920000000004,-2.2279920000000004
run_time,0.0,0.0031280517578125,0.0003612041473388672,0.00012803077697753906
step_size,1.0,0.5090000000000001,0.026,0.0
objective,3314518.0,2725162.482,2725002.912008,2725002.912008
