,0,1,2
run_time,0.0,0.0035810470581054688,0.00017309188842773438
max_demand,19750.0,11300.0,11300.0
cost,3303334.8,2945884.17,2945884.17
PAR,4.51,2.58,2.58
objective,3303334.8,2945974.6659999997,2945974.6659999997
step_size,1.0,0.7070000000000003,0.0
inconvenient,0.0,90.49600000000004,90.49600000000004
total_demand,210398.0,210398.00000000003,210398.00000000003
