,0,1,2
PAR,5.07,3.62,3.62
total_demand,403030.0,403029.9999999999,403029.9999999999
max_demand,42606.0,30392.393615999998,30392.393615999998
step_size,1.0,0.29000000000000004,0.0
run_time,0.0,0.0004489421844482422,0.0001468658447265625
objective,6473821.7,5657386.16,5657386.16
inconvenient,0.0,89.03000000000002,89.03000000000002
cost,6473821.7,5657297.13,5657297.13
