,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
PAR,1.29,1.27,1.25,1.23,1.22,1.2,1.19,1.17,1.16,1.15,1.14,1.14,1.13,1.13,1.12,1.12,1.11,1.11,1.1,1.09,1.09,1.09,1.09,1.08,1.08,1.08,1.08,1.05,1.05,1.05
step_size,1.0,0.023000000000000013,0.011000000000000003,0.016000000000000007,0.010000000000000002,0.01800000000000001,0.010000000000000002,0.013000000000000005,0.006,0.009000000000000001,0.009000000000000001,0.003,0.006,0.005,0.006098356726658068,0.004,0.003,0.005,0.005256676415043376,0.006,0.002,0.001,0.003,0.003,0.003,0.001,0.001,0.02932997538014216,0.001,0.0
inconvenient,0.0,50566.88000000003,33327.25132000001,24975.00397888001,25285.259960211202,34951.81932071622,17826.481806792843,20132.378736511702,10217.97372758093,12404.646236451774,11695.494183871935,4564.942517448384,14399.02834489531,12362.379858275524,7138.935313486645,6449.396258746053,4832.296811223762,4494.653515943882,4143.971256243635,3837.828172462538,1991.476343655075,1848.196523656345,1654.8834104290308,2883.312349768713,2241.401062950694,1421.6555989370493,977.198344401063,765.6238598868309,2743.422376140113,2743.422376140113
total_demand,39081579.0,39081579.00000001,39081579.00000001,39081578.99999999,39081579.0,39081578.99999999,39081578.99999999,39081579.0,39081578.99999999,39081579.000000015,39081579.0,39081579.00000001,39081579.0,39081579.00000001,39081579.00000001,39081579.0,39081579.00000001,39081579.00000001,39081578.99999999,39081579.00000001,39081579.0,39081578.99999999,39081579.000000015,39081579.00000001,39081579.0,39081579.0,39081579.00000001,39081579.0,39081579.000000015,39081579.000000015
max_demand,1053998.0,1030020.8501613345,1018747.1023423098,1002568.8297084145,992588.1369106948,974872.6095081635,965167.6359002745,952695.4643600817,946993.562966262,938504.6332395751,930091.7989909598,927304.312939292,921754.3780941681,917154.8145345423,911575.8664353575,907935.0287794229,905213.9465902359,900696.9299291564,895972.1789517632,890609.7675547276,888829.4466253857,887940.6211787603,885279.474237151,882626.2907675828,879981.0588915262,879101.0778326347,878221.976754802,852800.6202775507,851947.8286572731,851947.8286572731
cost,631049342.2,612911569.34,606203946.91,599193833.03,594847007.0,589133759.31,586280228.68,583744373.61,582629736.73,581336703.18,580194916.83,579758473.45,579129706.91,578541395.47,578038018.67,577732980.82,577520644.85,577225594.71,576977887.14,576746466.52,576646880.62,576600509.52,576495356.01,576384965.42,576298966.74,576268022.91,576241532.17,575866502.84,575837190.22,575837190.22
run_time,0.0,0.010538101196289062,0.005406856536865234,0.007341861724853516,0.0050928592681884766,0.00826406478881836,0.004557132720947266,0.005883216857910156,0.0034377574920654297,0.0042150020599365234,0.004175901412963867,0.0017592906951904297,0.002974987030029297,0.0026700496673583984,0.0055751800537109375,0.002536773681640625,0.0025589466094970703,0.0036230087280273438,0.002613067626953125,0.0030667781829833984,0.0014269351959228516,0.0008790493011474609,0.0017180442810058594,0.0017087459564208984,0.002122163772583008,0.0015039443969726562,0.0018100738525390625,0.007035017013549805,0.0021169185638427734,0.0006139278411865234
objective,631049342.2,612962136.22,606237274.16132,599218808.0339788,594872292.2599602,589168711.1293206,586298055.1618067,583764505.9887365,582639954.7037276,581349107.8262364,580206612.324184,579763038.3925174,579144105.9383448,578553757.8498583,578045157.6053134,577739430.2162588,577525477.1468112,577230089.363516,576982031.1112562,576750304.3481724,576648872.0963436,576602357.7165236,576497010.8934104,576387848.7323498,576301208.141063,576269444.5655988,576242509.3683443,575867268.4638599,575839933.6423762,575839933.6423762
