,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
PAR,1.29,15.05,25.58,18.5,19.04,21.07,16.79,16.92,12.21,15.06,11.37,22.55,18.66,25.01,28.99,6.06,11.39,14.63,17.29,7.75,7.78,18.23,16.63,20.54,20.79,25.34,27.01,1.88,20.09,23.83,16.63
step_size,1.0,0.026403103991014646,0.014000000000000005,0.015000000000000006,0.015000000000000006,0.010000000000000002,0.013000000000000005,0.008,0.011000000000000003,0.006,0.009016810127304611,0.004,0.004,0.003,0.001,0.012001303794737989,0.005,0.003,0.003,0.007,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.026239375997402822,0.001,0.001,0.0
inconvenient,0.0,2495415.0,2581632.0,2919670.0,1935701.0,1605542.0,2265418.0,1497544.0,847383.0,2010543.0,1654337.0,1832911.0,1088875.0,1480884.0,2940379.0,635337.0,770428.0,2395098.0,1179195.0,451182.0,694326.0,1483105.0,2145960.0,1605276.0,1580667.0,2089268.0,1737232.0,49973.0,1428713.0,2092742.0,2144385.0
total_demand,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0,39081579.0
max_demand,1053998.0,12255104.0,20825666.0,15062510.0,15505334.0,17157212.0,13666488.0,13773794.0,9943601.0,12259583.0,9258401.0,18358830.0,15193428.0,20365736.0,23601789.0,4934677.0,9269923.0,11912060.0,14079337.0,6310441.0,6335557.0,14845721.0,13540990.0,16724700.0,16930068.0,20629807.0,21989065.0,1527859.0,16360641.0,19401930.0,13536685.0
cost,631049342.2,7133026187.7,7144126809.2,7044563940.0,7197614537.2,6867813859.6,6750795253.0,6940305020.2,6675081527.6,7346435566.8,7117333862.4,7170940424.0,6766720841.4,6895394506.7,7611581181.6,5692930115.3,6004048798.2,6661023394.4,6590465665.2,5015219185.2,6618720271.2,7209036485.6,6733854202.0,7236882300.8,7412860358.0,6645777670.8,6791769983.2,1341597514.6,7224812317.0,6611201030.4,6731907467.6
run_time,0.0,0.2420000000000002,0.43800000000000033,0.45500000000000035,0.5620000000000004,0.5560000000000004,1.246999999999983,0.6280000000000004,0.6460000000000005,0.5660000000000004,0.5740000000000004,0.5460000000000004,0.5500000000000004,0.5570000000000004,0.5240000000000004,0.5040000000000003,0.5470000000000004,0.6370000000000005,0.6660000000000005,0.7260000000000005,0.5030000000000003,0.5110000000000003,0.5080000000000003,0.6330000000000005,0.5140000000000003,0.48100000000000037,0.4950000000000004,0.5860000000000004,0.5340000000000004,0.5000000000000003,1.039999999999998
objective,631049342.2,7135521602.7,7146708441.2,7047483610.0,7199550238.2,6869419401.6,6753060671.0,6941802564.2,6675928910.6,7348446109.8,7118988199.4,7172773335.0,6767809716.4,6896875390.7,7614521560.6,5693565452.3,6004819226.2,6663418492.4,6591644860.2,5015670367.2,6619414597.2,7210519590.6,6736000162.0,7238487576.8,7414441025.0,6647866938.8,6793507215.2,1341647487.6,7226241030.0,6613293772.4,6734051852.6
