,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,672.996,731.318,668.448,610.528,691.719,627.516,615.478,670.143,754.193,636.104,684.931,763.801,804.271,855.313,881.426,799.66,905.324,805.018,729.606,962.874,984.914,876.388,869.679,777.523,860.766,875.177,847.248,870.196,763.931,726.397,840.741,944.919,1053.998,880.081,847.136,1041.502,910.073,892.711,936.224,899.671,873.511,855.996,921.846,874.892,733.744,817.995,785.722,647.931
1,24.973,3.567,1.229,1076.882,396.313,9028.582,12255.104,1147.693,40.863,8951.989,2232.314,617.885,78.02,0.0,0.004,0.174,0.007,0.295,3.598,0.0,0.0,0.0,0.034,1.162,0.007,0.0,0.004,0.002,70.505,221.54,1.99,4.9,4.8,4.738,1.569,18.26,20.071,23.647,20.704,9.827,6.326,20.826,4.304,18.544,32.927,51.253,130.233,2553.914
2,293.913,305.448,8763.331,20825.666,1322.185,5.741,0.0,496.692,206.661,0.015,68.624,66.965,44.022,0.072,0.007,0.26,0.016,1.657,444.483,0.0,0.0,0.007,0.028,0.958,0.05,0.002,0.004,0.009,1311.337,3010.304,69.165,0.005,0.0,0.016,0.161,0.0,0.008,0.034,0.001,0.009,0.073,0.058,0.0,0.001,1091.815,248.244,307.253,196.279
3,15062.51,11499.634,2264.162,0.0,42.383,0.016,0.0,205.481,80.31,2.463,3105.42,2075.054,781.176,84.419,0.009,0.402,0.042,60.347,1651.41,0.0,0.0,0.018,0.048,2.07,0.061,0.011,0.018,0.012,32.788,22.157,1.155,0.0,0.0,0.635,2.693,0.01,2.412,8.416,11.774,9.712,12.321,25.164,7.6,4.77,88.716,194.385,561.474,1177.921
4,0.009,0.0,0.047,0.002,1189.832,0.069,0.0,15505.334,7036.932,446.0,13.899,11.706,10.957,3.678,1.722,6.561,3.744,335.088,399.448,0.1,0.1,0.438,0.628,8.521,26.234,23.557,7.408,18.102,57.124,35.069,6.701,0.33,0.468,0.48,8.023,4.45,5.11,5.329,2.506,0.894,7.674,22.384,32.42,29.541,7360.013,1698.099,2939.298,1815.55
5,13.554,0.0,0.138,0.002,2126.305,2.507,0.0,0.0,0.039,0.014,1548.407,1918.588,1676.341,113.387,0.028,0.35,0.117,5991.562,17157.212,0.001,0.0,0.075,0.252,205.854,0.117,0.016,0.053,15.467,2062.221,3219.125,473.771,0.011,0.0,0.065,0.569,0.001,3.469,15.028,16.38,9.789,4.533,12.492,3.655,8.109,14.39,45.34,154.482,2267.763
6,2.469,0.014,0.341,0.019,13666.488,1439.238,0.0,0.0,0.04,0.025,1504.11,1485.812,1186.801,120.776,0.499,8.883,0.067,0.055,0.0,0.0,0.0,0.038,0.128,2190.624,99.898,0.013,0.038,4.102,7337.37,7617.661,554.094,0.023,0.0,0.19,1.479,0.0,0.054,0.12,0.009,0.079,0.305,4.141,1.206,0.107,17.793,161.413,705.807,969.25
7,13.331,0.509,1279.937,0.0,0.0,0.022,0.0,0.0,0.159,0.038,13773.794,8728.489,1868.864,164.777,0.572,2045.501,0.109,0.253,0.0,0.0,0.0,1.359,198.443,6810.656,462.454,16.731,205.325,71.563,0.027,0.195,37.627,0.0,0.0,1.641,112.998,0.001,1.075,2.85,6.381,5.021,5.711,10.82,9.813,14.768,153.004,687.364,541.022,1848.375
8,13.287,2.232,1689.525,0.009,0.0,0.025,0.0,0.0,0.996,0.569,0.0,0.025,113.056,1520.874,5111.531,9943.601,0.367,0.819,0.012,0.001,0.002,0.499,0.325,0.274,3.304,1124.335,5376.477,502.975,0.075,0.116,1.409,0.0,0.0,2756.845,8385.965,0.005,0.02,0.076,0.011,0.14,50.305,192.964,0.025,1.115,77.455,507.499,534.693,1167.741
9,36.756,9.39,52.56,17.593,14.125,6.698,31.813,23.532,65.541,21.683,23.539,15.225,47.808,28.536,37.665,11.807,58.135,50.282,26.509,31.444,27.611,29.563,188.377,188.324,146.219,63.387,27.56,59.614,78.08,58.144,8189.916,55.562,71.039,78.241,63.663,95.086,81.437,65.461,84.762,85.09,49.073,2794.229,82.005,94.209,412.159,3346.157,12259.583,9696.387
10,0.046,11.239,9258.401,0.027,0.0,0.037,0.013,0.088,126.175,4.82,0.031,0.089,133.731,3.447,0.054,0.05,0.378,180.166,0.005,0.0,0.0,6034.484,5502.528,4551.95,4564.162,37.961,2.433,561.036,0.366,0.141,0.197,0.037,0.0,0.228,0.022,0.0,0.155,0.842,0.016,1.236,623.524,0.456,5.566,3972.949,3289.458,165.307,34.036,13.692
11,0.165,0.305,0.024,0.028,0.0,0.211,0.009,0.0,3711.295,1103.562,0.616,474.469,18358.83,6371.485,0.087,0.075,4.403,183.317,0.036,0.002,0.005,0.076,0.169,0.176,0.104,0.476,0.946,453.011,1.342,0.156,0.162,0.032,0.0,0.317,0.082,0.001,0.101,0.725,0.02,1302.637,3428.107,3145.879,136.199,20.835,231.015,144.637,0.214,5.236
12,0.427,0.452,0.08,0.04,0.068,1.279,0.011,2.924,1407.928,4994.737,1.274,0.148,0.045,0.832,0.034,1.161,1439.077,5142.826,0.459,0.002,0.007,0.096,0.201,0.185,0.063,343.953,918.436,15193.428,6390.235,682.499,204.566,0.042,0.0,0.124,0.029,0.0,491.568,316.695,0.055,331.056,356.396,355.149,5.947,0.322,238.302,220.802,7.103,30.516
13,3.262,4.781,0.338,0.047,2.801,3116.535,1.714,0.379,6.542,7.19,0.178,0.116,0.056,2.765,0.056,0.316,4.97,3.633,0.02,0.036,0.002,0.201,53.248,797.513,8616.6,20365.736,648.496,0.074,0.104,1.91,568.616,0.041,0.0,124.138,0.082,0.0,1125.726,724.618,25.776,679.614,714.26,614.738,20.557,5.122,375.434,414.179,7.104,41.955
14,37.018,42.518,6.354,15.07,11.723,25.349,13.238,17.12,48.851,48.083,10.79,7.79,5.391,21.216,25.382,35.166,58.785,62.696,14.966,17.769,21.973,31.906,53.922,51.927,39.994,39.178,37.128,21.48,23.696,31.167,47.995,39.653,45.092,39.353,19.104,43.299,67.645,70.386,38.765,24.392,21.511,44.545,190.664,1642.857,8704.788,23601.789,1529.359,2032.736
15,507.965,1189.045,0.363,0.09,0.023,680.196,0.255,1.268,1791.826,1995.365,0.256,0.116,0.035,1042.172,0.801,10.033,3102.529,4864.028,0.127,0.034,0.002,0.873,0.702,1.081,0.879,0.055,0.721,0.07,0.479,3.16,2040.657,0.042,0.0,862.545,0.105,0.001,3621.166,2371.354,106.669,3797.532,4934.677,4289.847,136.81,1385.328,45.439,3.425,1.562,289.871
16,358.477,4.318,1.079,0.148,0.042,1036.499,11.246,0.057,799.065,5.502,1.367,0.286,0.043,1909.61,4.319,0.544,0.603,0.107,0.597,0.058,0.012,600.329,9269.923,7538.911,323.633,0.118,932.754,4.709,1.425,885.341,1.593,0.319,0.154,1136.86,3.881,0.001,0.088,1108.35,2.014,0.159,0.242,0.564,1391.818,871.976,5974.98,4578.393,71.698,247.367
17,4902.945,8286.357,1645.877,0.632,10.501,42.684,11.299,17.115,63.66,45.875,62.542,1222.212,1430.275,1455.766,139.615,38.11,43.723,44.677,36.643,37.846,48.994,47.661,53.319,37.345,43.283,69.889,174.688,109.346,67.967,95.187,96.77,75.133,71.082,84.667,61.747,86.878,95.665,80.866,115.559,89.452,96.009,95.818,102.76,109.162,93.374,345.355,5183.189,11912.06
