,0,1,2,3,4,5
PAR,2.04,1.52,1.38,1.33,1.29,1.29
step_size,1.0,0.2910000000000001,0.18400000000000002,0.071,0.036,0.0
total_demand,1892364.0,1892364.0,1892364.0,1892363.9999999998,1892363.9999999998,1892363.9999999998
max_demand,80331.0,59940.849718422876,54600.70846554969,52630.54659339395,50752.057124382525,50752.057124382525
run_time,0.0,0.004765748977661133,0.002446889877319336,0.000993967056274414,0.0005099773406982422,0.0002689361572265625
cost,28551121.3,26623758.82,26551374.09,26541094.85,26540123.02,26540123.02
objective,28551121.3,26624912.344,26551752.665584,26541177.59513354,26540145.673175193,26540145.673175193
inconvenient,0.0,1153.5240000000003,378.575584,82.745133536,22.653175192703998,22.653175192703998
