,0,1,2,3,4
PAR,4.38,4.96,5.6,6.4,4.83
total_demand,259613.0,259613.0,259613.0,259613.0,259613.0
cost,4134867.4,3634582.0,3634582.0,3634582.0,3634582.0
objective,4134867.4,3634684.0,3634677.0,3634766.0,3634614.0
max_demand,23700.0,26800.0,30300.0,34600.0,26100.0
inconvenient,0.0,102.0,95.0,184.0,32.0
run_time,0.0,0.0,0.0,0.0,0.0
step_size,1.0,0.3920000000000001,0.068,0.121,0.0
