,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
PAR,1.18,26.48,23.82,20.84,18.47,14.58,15.13,12.84,13.42,14.74,19.71,20.93,11.61,15.11,14.86,12.46,11.42,25.47,24.34,19.16,3.44,11.79,3.68,4.34,4.07,5.02,8.92,26.24
step_size,1.0,0.014000000000000005,0.011000000000000003,0.009000000000000001,0.010000000000000002,0.011000000000000003,0.007,0.010000000000000002,0.008,0.004,0.004,0.003,0.005,0.002,0.002,0.003,0.003077609988132477,0.001,0.001,0.001,0.009000000000000001,0.001,0.006348665611067466,0.003,0.004,0.003,0.001,0.0
inconvenient,0.0,6463472.0,6019484.0,6114852.0,4176775.0,5599732.0,4773662.0,6238774.0,4223286.0,4409197.0,3639503.0,4373505.0,3887518.0,2616146.0,2594270.0,2234243.0,1467915.0,3484733.0,4185450.0,5606455.0,239268.0,4646865.0,303795.0,350639.0,569405.0,373256.0,866871.0,5095243.0
total_demand,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0,78165964.0
max_demand,1923550.0,43120948.0,38791798.0,33944271.0,30080418.0,23738796.0,24633186.0,20915665.0,21852026.0,24003650.0,32102124.0,34075591.0,18910962.0,24598259.0,24204319.0,20297352.0,18595985.0,41472446.0,39639584.0,31196861.0,5597383.0,19204991.0,5998732.0,7072425.0,6628306.0,8169763.0,14521093.0,42737881.0
cost,1403951168.8,15810084452.8,15104587407.6,14208706932.4,15755427628.8,14599531105.6,15458733148.8,13665998680.8,14518545140.7,13917097625.3,14640281009.6,14172172834.7,13601288738.5,13543863371.1,13426882773.1,13195484507.2,13377335839.9,13996992313.0,13439253332.1,13008167685.9,5450479731.4,14745746777.6,5448706127.4,5791652335.1,6047045793.7,5857036124.4,6785020016.0,13461157389.0
run_time,0.0,2.27499999999987,1.396999999999959,1.9699999999999218,1.8309999999999176,1.8719999999999073,2.10699999999991,1.3989999999999598,1.0639999999999936,1.105999999999989,1.1639999999999826,1.1359999999999857,1.0839999999999914,1.5919999999999626,1.1459999999999846,1.905999999999928,1.09699999999999,1.0439999999999958,1.1309999999999862,2.1159999999998997,1.0649999999999935,1.0759999999999923,1.1549999999999836,1.0719999999999927,1.6469999999999552,1.0979999999999899,1.2589999999999721,1.1229999999999871
objective,1403951168.8,15816547924.8,15110606891.6,14214821784.4,15759604403.8,14605130837.6,15463506810.8,13672237454.8,14522768426.7,13921506822.3,14643920512.6,14176546339.7,13605176256.5,13546479517.1,13429477043.1,13197718750.2,13378803754.9,14000477046.0,13443438782.1,13013774140.9,5450718999.4,14750393642.6,5449009922.4,5792002974.1,6047615198.7,5857409380.4,6785886887.0,13466252632.0
