,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,771.995,727.577,690.653,724.498,769.295,639.094,642.086,691.701,705.862,608.74,651.4,705.342,734.53,858.367,853.537,823.714,814.934,850.928,887.369,1015.317,845.583,865.836,852.344,783.153,690.261,704.74,823.122,834.364,786.062,813.141,758.5,933.382,899.641,776.823,862.629,889.549,954.444,991.991,895.01,926.913,933.61,893.952,876.501,845.373,845.713,863.195,903.089,785.483
1,760.4729229010001,716.72049392525,680.350798142625,713.6854185681249,757.813235663625,708.910645249125,680.6406575256251,701.76265361775,696.8139563963749,865.11302130975,730.605250355,700.0224914233751,725.238109704125,845.6236745478751,840.797913283375,811.420070061625,802.771769364625,838.227957410375,874.1249216790002,1000.163266860375,832.962687428125,852.9133342458749,839.6226592570001,772.5452808338749,725.4570715719999,712.92968473975,812.263568584125,821.9111324055,774.5639225019999,802.208211611375,749.2288854781251,919.45115697725,886.213745619875,765.373712735625,849.773198805875,876.272578933125,940.1988039945,977.1854103261251,881.6519086491251,913.078707610875,919.6757540487499,880.609654656,863.4191279375,833.2772458713749,833.496262808125,850.3133037140001,889.63086553625,773.835895128875
2,752.8872354200626,711.7562008233457,691.6836869311524,709.5628865429078,750.2611807628804,704.7761708877649,876.520144916807,771.595856522913,703.9339721813211,856.4835189221853,725.9994312577088,733.0873671464269,732.4178542598264,837.2597699692601,832.4109939983733,803.3264441377603,794.7656670902129,829.8667731852065,865.405535560252,990.1866382734428,824.6540242710295,844.4056534117724,831.2474332059114,764.9805173325572,719.8021236580691,710.562181484471,804.3914026374983,813.712668609755,766.9471130250423,795.3041030255515,744.3925078704808,910.2796316864019,877.3737635073168,758.2407028260872,841.4555630227865,867.5438496582672,930.820320924655,967.437985858122,872.85750068535,903.9707674524565,910.5019884021136,871.8255733508064,854.8065520613234,825.3557168688079,825.490335161614,841.865552984453,880.7570669775258,766.1730712499646
3,749.1228142429622,716.306144819229,792.7021584964966,745.3145771101932,747.004084859066,701.4707050333261,872.1375441922229,767.7384272402984,700.6047323204145,852.2011163275744,724.6301341014203,733.1016953106947,733.7890399885272,833.1089011194138,828.2489740283814,799.3099719170715,790.7926187547619,825.7174893192804,861.0785328824508,985.2357050820756,820.5308091496744,840.1836751447134,827.0911960398819,761.2564097458944,725.2435630397788,725.1666355770486,800.5833506243109,809.6441952667062,763.1925824599172,792.0687875104238,742.7873203311283,905.7282335279699,872.9868946897802,754.6866843119567,837.3453152076726,863.2291404099758,926.1662193200317,962.6007959288314,868.4932681819233,899.4509136151943,905.9494784601031,867.4665204840524,850.5326293010168,821.3124082844639,821.4993284858059,837.7488452195306,876.3548266426382,762.4276058937147
4,741.6882889958888,717.3148153746572,785.636854440494,739.862525628519,741.5640082875967,704.1718083006186,863.4379821639054,760.0812638535764,698.0962718655184,843.7004301422069,755.8388853387586,774.6320223249705,778.4378877146416,824.8000463057477,819.9872603374483,791.3373038221987,782.907125707683,817.4810172133205,852.4893343669484,975.4079789238818,812.3465529784063,831.8029726601449,818.8409713343841,755.2343784586791,789.987970723457,845.0673761121676,793.3814669518333,801.6485624939207,756.4951621498795,789.6502511300073,748.4938949358252,896.6935943985285,864.2788603902496,747.570652135945,829.115947038476,854.6184496843864,916.9277112823144,952.9988529894414,859.8301575568086,890.4788907518827,896.9126324124636,858.813581842224,842.0486560987391,813.5489514868262,813.65325953416,829.4385146634658,867.6133368718779,754.9782798249249
5,735.1377834131548,711.500359791295,778.6402711924501,751.3033167103746,801.7791031799279,770.29123736282,854.8251982668204,769.2136131216369,837.7471768786598,835.2845383015383,748.3444096325045,766.9176364022791,770.673857559688,816.5726957688478,811.8081467655823,783.4488912415723,775.1072031287489,809.3272325916175,843.985803131638,965.6782843341161,804.2441542124467,823.5058976078599,810.6736311453235,747.7515087335537,782.1180451404906,836.6378290354487,785.4679057689888,793.7797881080439,751.8336335574345,796.7999994499855,773.7933588088404,887.7490757944031,855.6576787578568,749.6630315558889,821.3967339667672,846.2018992987846,907.7813573622733,943.4926894308717,851.2535113351794,881.5964136916327,887.9659289041493,850.2471856883478,833.6825073291542,806.3412862957451,806.4230976453068,821.1651148546978,858.9591631615809,747.5738145836713
6,765.157339496089,811.3959279923384,788.5630648364879,748.7722151268227,797.7945776640282,766.4410211760058,850.5510872754863,765.3688650560287,833.5584509942665,831.1081156100306,759.5206425843419,771.9338432202677,768.2167482718896,812.5348672900036,807.7497460317543,779.5328917853643,771.2344321131052,805.2814164286594,839.7658991159798,960.8498929124456,800.2233634413844,819.3884381198206,806.6416679895968,749.0368261898859,778.8730949147881,832.4547748902714,781.5444062401438,789.9136341675037,748.6686853896474,793.2620944527356,770.0412020147962,883.310330415431,851.3794153640675,753.5336813981095,817.5034302969334,841.9708998022905,903.2424505754618,938.7752259837173,846.9973087785035,877.1884466231745,883.5260992596286,845.996024759906,829.5192147925084,803.0220348642664,802.9514621570803,817.0962592804242,854.668087345773,745.2833955107529
7,757.6060117346155,803.3098745106149,795.2686482147438,792.4098155559326,790.5679437518296,759.4982813147751,842.0668701049134,757.7440661770949,825.2437353705988,822.8178121568205,752.3027261745632,764.5940801841455,760.9350007828775,804.4300115387858,799.6930408150877,771.7665573648053,763.580969402777,797.2503302997836,831.3892641972978,951.265415230644,792.2419832660566,811.2151980495754,798.5979210764007,806.5126382736419,790.5470658930132,824.1511282857409,784.9539469628984,840.2860910666828,869.3043634778858,792.5059186855696,772.0277611496986,874.4993098695371,842.886925645811,748.4342152011634,809.5440942047215,833.5752325767628,894.2326071309716,929.4109431045297,838.5486702234379,868.4385417431083,874.7150710445138,837.5630298379259,821.2849997749531,796.8201081914953,796.4940215970634,809.783983194102,846.1804188244989,752.8463567655332
8,753.8671666759425,799.2940601380619,791.2926599736702,788.448041478153,786.6222390330704,755.8086199082013,837.8565507543888,753.9953808462094,821.1175316937457,818.7037230960365,763.3781325436904,795.6952697832248,789.7138157789632,801.001181481092,795.7781006110122,768.9799445779812,760.9223045557632,793.8956136482847,827.2323428763113,946.5090881544907,788.2820333497264,807.1646070593275,794.6194914710186,802.4970700822736,786.6170205635481,820.0303826443122,781.0315222280839,836.0847206113494,864.9578566604963,788.5439690921418,768.1685523439501,870.1268133201895,838.6725110175818,825.0624641251576,818.631763733698,829.5553014138791,889.7614540953168,924.763888389007,834.3560068723207,864.0963740343927,870.3414956892913,833.3753746887363,817.1969047760783,798.9669526505378,797.1619514890781,807.5250382781314,841.9496167303764,751.6900949817056
9,751.9744108425627,795.3016798373716,787.7607116738018,785.7607662707622,783.9768878379051,758.9503718086602,833.6672830006169,752.4584089419784,817.0120990352771,814.6102444805564,764.0017268809719,791.7186734343086,785.7657117000683,796.9964005736866,793.6388301079571,816.6808648550913,822.3777180329843,794.1858955800433,823.1007111619299,941.7765427137183,784.6187681829776,803.4468240240309,791.5786340136635,799.6481547318623,783.8553104607304,815.9313607310906,777.1304546169434,831.9043070082927,860.6333073771938,789.028879246681,798.2992495822302,865.7766242535885,834.4791684624939,820.9372918045318,814.5399849150294,825.4078049068096,885.3126468248403,920.1400689470619,830.1845318379591,859.7759221642208,865.9904632108448,829.2088828152926,813.1315102521978,796.6342078872851,794.6739517316327,804.2557830867407,838.0522986467246,755.050669506797
