,0,1,2,3,4,5,6,7,8,9,10
inconvenient,0.0,39397.155,29001.91845,13624.200407749999,13702.967995922501,27230.930320040774,14848.130348399796,11717.778696516003,10648.24610651742,6860.118769467413,6860.118769467413
total_demand,39001343.0,39001342.99999999,39001342.99999999,39001343.00000001,39001342.99999999,39001343.0,39001342.99999999,39001343.0,39001343.0,39001342.99999999,39001342.99999999
objective,642764697.5,627663331.3349999,620202776.74845,616243716.4204078,610367307.7279959,605183722.98032,602825894.1103485,599880060.9486965,598197605.1461065,596729386.8987695,596729386.8987695
PAR,1.25,1.23,1.22,1.21,1.2,1.19,1.18,1.17,1.16,1.16,1.16
run_time,0.0,0.001107931137084961,0.0008981227874755859,0.000993967056274414,0.0008769035339355469,0.0012240409851074219,0.0006608963012695312,0.0009169578552246094,0.0006201267242431641,0.0008568763732910156,0.0004248619079589844
max_demand,1015317.0,1000163.266860375,990186.6382734427,985235.7050820756,975407.9789238819,965678.2843341161,960849.8929124456,951265.4152306439,946509.0881544907,941776.5427137183,941776.5427137183
cost,642764697.5,627623934.18,620173774.83,616230092.22,610353604.76,605156492.05,602811045.98,599868343.17,598186956.9,596722526.78,596722526.78
step_size,1.0,0.015,0.01,0.005,0.01,0.01,0.005,0.01,0.005,0.005,0.0
