,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,3845.931,3765.179,3403.69,3339.454,3309.922,3102.84,3222.528,2990.353,3190.555,3175.026,3214.947,3488.767,3980.747,4148.035,4168.622,4591.782,4519.038,4686.664,4530.915,4248.119,3944.775,4227.253,4356.995,4307.89,4091.873,4019.652,3946.807,4001.076,4177.632,4149.68,4305.471,4404.033,4298.91,4241.279,4662.943,4693.045,4785.809,4940.588,5084.213,4751.619,4444.685,4231.487,4074.625,4117.324,3963.24,3879.214,3775.916,3423.676
1,20.431,0.068,9.295,3.255,6.243,6486.584,55.974,17000.382,44376.302,97878.147,15774.883,6369.227,1063.221,32.477,0.101,0.0,0.002,0.0,0.0,0.075,4.64,0.099,0.013,0.004,0.165,1.439,17.488,3.033,0.02,0.126,0.056,0.002,0.322,24.678,22.282,33.546,39.128,42.783,25.249,56.571,49.852,43.773,58.926,64.927,147.363,261.763,799.09,3450.819
2,29.164,0.097,8.707,7.974,423.138,19108.236,43679.201,99132.998,386.128,0.0,16395.947,7141.779,1134.617,0.864,0.207,0.0,0.002,0.0,0.0,0.14,4.138,0.156,0.023,0.0,0.599,5.947,5.817,13.724,0.016,0.316,0.02,2.56,2.891,25.226,25.882,35.745,46.277,49.863,25.279,62.821,58.482,41.96,62.556,81.17,258.895,454.288,1323.174,4187.8
3,99.345,19.853,7350.701,10927.625,40988.544,91041.033,358.603,0.0,0.307,0.0,62.613,131.451,4.39,0.122,0.485,0.0,0.002,0.0,0.0,0.057,14.785,0.637,0.021,0.011,0.321,2.685,40.541,3.923,7.413,34.689,9.609,55.718,81.186,92.99,80.249,131.17,142.852,146.826,125.471,125.984,138.5,139.364,157.672,198.48,479.908,2920.048,11978.182,26130.458
4,32.972,676.756,44663.023,105042.041,7088.987,0.04,75.979,0.014,105.674,0.0,8882.765,19401.367,1599.498,99.597,1.659,0.0,0.009,0.0,0.0,0.13,16.317,1.1,0.026,0.004,1.154,1.442,32.371,58.196,0.251,0.58,0.022,0.036,0.225,14.154,9.216,5.101,15.613,21.996,4.144,22.166,13.095,23.017,44.095,59.649,98.926,322.787,1324.931,4463.699
5,3217.389,7392.045,4.381,0.013,1.466,0.025,3492.456,0.022,2163.605,0.002,44483.532,97531.231,7018.453,446.935,5.597,0.001,0.018,0.0,0.002,1.31,1643.959,0.843,0.027,0.029,0.462,1462.149,7851.55,1286.968,0.149,1.266,0.082,0.052,0.526,3.946,0.0,0.007,0.012,0.0,0.3,0.45,0.161,1.257,17.43,35.626,2090.634,9696.957,2757.766,1613.733
6,32242.252,59516.533,11158.106,2.189,2455.585,3.019,1983.628,2.205,35481.031,5.497,2.682,0.03,15.705,10.859,6.495,22.101,6.909,1.5,2.394,25.678,1425.864,21.321,12.037,11.229,21.422,80.14,101.086,93.087,15.407,9.528,6.734,33.205,64.401,70.142,57.748,90.776,105.22,98.826,96.399,94.11,126.738,148.232,173.994,205.712,1601.353,5602.309,15405.394,25508.012
7,0.109,0.012,0.84,1.597,5425.558,0.545,42808.422,0.279,0.05,0.014,1.598,0.009,15.75,8.058,2.261,0.005,0.035,0.0,0.0,5.462,1566.665,1.137,0.12,0.092,490.661,7343.945,58525.521,58217.961,29.781,2.235,0.405,0.093,0.939,6.346,0.0,0.002,0.02,0.0,0.0,0.001,0.043,1.358,613.372,4214.853,13956.019,889.215,83.807,9.629
8,0.116,0.137,0.953,0.913,12263.978,0.253,0.434,0.082,0.129,0.062,2.851,0.037,2433.884,2800.152,2497.152,0.004,0.021,0.002,0.016,17082.924,98913.867,23162.385,1.285,6.1,5056.832,3433.155,0.005,0.013,5.157,1940.748,0.703,0.135,4.001,10.895,0.902,0.005,0.019,0.0,0.0,0.001,0.042,15.406,8773.124,7087.894,5229.2,3350.572,126.397,21.881
9,15.295,12.777,1.703,2.513,7242.597,0.523,0.247,0.052,0.08,0.286,42132.864,0.17,20670.433,25526.836,19811.395,0.144,0.022,0.012,0.063,1.269,0.007,0.663,2.134,224.889,11217.436,8051.818,0.005,0.01,9893.849,14540.316,180.935,0.584,5.307,10.951,0.9,0.006,0.015,0.001,0.0,0.0,0.176,23.126,3627.482,1355.56,16133.398,13054.128,400.077,81.77
