,0,1,2,3,4,5
step_size,1.0,0.3060000000000001,0.19600000000000004,0.043,0.064,0.0
cost,15596487.4,14419818.0,14419818.0,14419818.0,14419818.0,14419818.0
objective,15596487.4,14420873.0,14420482.0,14420015.0,14420015.0,14419905.0
PAR,2.62,2.92,2.81,2.98,2.25,2.41
total_demand,1029987.0,1029987.0,1029987.0,1029987.0,1029987.0,1029987.0
run_time,0.0,0.0,0.001,0.003,0.003,0.004
max_demand,56187.0,62662.0,60260.0,63945.0,48187.0,51787.0
inconvenient,0.0,1055.0,664.0,197.0,197.0,87.0
