,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
PAR,1.19,22.02,25.24,25.55,21.62,22.01,23.86,24.12,19.82,16.19,23.87,19.37,9.77,17.9,12.64,18.3,16.64,23.94,26.46,9.88,15.03,9.24,14.82,7.74,11.41,22.22,24.37,13.15,11.26,23.97,19.57
step_size,1.0,0.01800000000000001,0.013000000000000005,0.011000000000000003,0.010000000000000002,0.010000000000000002,0.009000000000000001,0.007,0.007,0.007,0.005,0.004,0.009000000000000001,0.004,0.006,0.003,0.004,0.002,0.002,0.005,0.001,0.002,0.001,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.0
inconvenient,0.0,6475861.0,5793780.0,5481773.0,3863561.0,4368531.0,5819765.0,5331653.0,4143730.0,2915856.0,4172757.0,4997521.0,1941257.0,5478868.0,1991467.0,4164483.0,5153256.0,4553521.0,6016667.0,3831139.0,3011984.0,1331040.0,2228784.0,1132535.0,1976889.0,4087175.0,4414673.0,2464919.0,2075793.0,5104925.0,5488281.0
total_demand,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0,76669746.0
max_demand,1907861.0,35164504.0,40313243.0,40815445.0,34532987.0,35162737.0,38103865.0,38521684.0,31653166.0,25854764.0,38122223.0,30940363.0,15606147.0,28587765.0,20186915.0,29237120.0,26581585.0,38241632.0,42256512.0,15781041.0,24011791.0,14761501.0,23672425.0,12358874.0,18231902.0,35492270.0,38922061.0,20997366.0,17991521.0,38292041.0,31263543.0
cost,1436006031.9,14449163287.3,14601072185.7,15017348787.6,14150075567.2,14011873910.0,14224893576.8,14382704193.6,15225313140.4,14667444365.1,13740756217.6,14402983027.2,13968279664.7,14272954802.8,13755426797.1,13509872893.2,13453177452.5,12357337556.8,12854222542.9,12353674246.4,13396420860.8,11962891904.4,13257242577.4,10947998638.4,13028989498.6,14165504130.9,14597381182.2,13745648734.0,12882435247.3,14720918596.2,12843375517.2
run_time,0.0,0.8340000000000006,1.8759999999999184,2.274999999999886,2.0449999999999107,1.9339999999999198,2.509999999999885,2.1959999999998914,1.5489999999999535,2.2639999999998937,1.6899999999999398,1.2849999999999693,1.737999999999939,2.1539999999999213,1.5879999999999497,1.543999999999954,1.4969999999999535,1.6649999999999443,1.7199999999999407,1.4079999999999575,1.8749999999999376,1.6059999999999486,1.5839999999999543,1.520999999999955,1.8919999999999397,2.360999999999904,1.5629999999999507,1.5809999999999498,1.6499999999999375,2.1529999999999143,1.5179999999999492
objective,1436006031.9,14455639148.3,14606865965.7,15022830560.6,14153939128.2,14016242441.0,14230713341.8,14388035846.6,15229456870.4,14670360221.1,13744928974.6,14407980548.2,13970220921.7,14278433670.8,13757418264.1,13514037376.2,13458330708.5,12361891077.8,12860239209.9,12357505385.4,13399432844.8,11964222944.4,13259471361.4,10949131173.4,13030966387.6,14169591305.9,14601795855.2,13748113653.0,12884511040.3,14726023521.2,12848863798.2
