,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
PAR,1.19,1.17,1.16,1.15,1.13,1.12,1.11,1.11,1.1,1.09,1.08,1.08,1.07,1.07,1.06,1.06,1.05,1.05,1.05,1.04,1.04,1.04,1.04,1.04,1.03,1.03,1.03,1.03,1.03,1.03,1.03
step_size,1.0,0.01800000000000001,0.013000000000000005,0.011000000000000003,0.010000000000000002,0.010000000000000002,0.009000000000000001,0.007,0.007,0.007,0.005,0.004,0.009000000000000001,0.004,0.006,0.003,0.004,0.002,0.002,0.005,0.001,0.002,0.001,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.0
inconvenient,0.0,116565.49800000007,73803.78852600003,59487.66132621401,38040.73338673786,43304.90266613263,51988.14087600481,36957.65401386797,28747.406421902924,20209.76015504668,20762.736199224768,19907.033055203105,17292.149702503175,21846.303401189987,11817.72417959286,12457.995827461222,20563.192016690155,9065.91561596662,12015.202168768066,19095.61898915616,2992.888381010844,2656.0942232379784,2226.127905776762,3390.92661628267,3946.9961467674348,4083.2280038532326,4410.589771996147,2460.508410228004,2073.332491589772,5102.85166750841,5102.85166750841
total_demand,76669746.0,76669746.0,76669745.99999999,76669746.00000001,76669746.0,76669746.0,76669745.99999999,76669746.00000001,76669746.0,76669746.00000003,76669746.0,76669746.00000001,76669746.0,76669746.0,76669746.00000003,76669746.00000001,76669746.00000001,76669746.0,76669746.0,76669746.00000003,76669746.0,76669746.00000001,76669746.0,76669746.0,76669746.00000003,76669746.00000003,76669746.00000001,76669746.00000001,76669746.0,76669746.0,76669746.0
max_demand,1907861.0,1873845.5493660648,1849631.1825947203,1829386.7194474237,1811341.1661926468,1793309.0479021845,1777577.241627204,1765171.467904862,1753030.2399027047,1740795.7805636846,1732132.4855860728,1726033.040439567,1710560.7354955543,1703936.8766258403,1693738.7803660461,1688662.6435475505,1681918.1181962597,1678555.9638779853,1675200.5305061932,1666841.2780853664,1665174.436807281,1661845.7531081035,1660183.9103549954,1655208.3465064806,1651899.5910188141,1650416.5104277954,1648788.5969173675,1647139.8113204502,1645492.6745091297,1643881.6898346206,1643881.6898346206
cost,1436006031.9,1373522990.76,1335330112.41,1308904685.28,1288404312.93,1271309136.26,1258136532.93,1248458429.35,1240305011.98,1232380953.88,1228451734.51,1225462898.65,1219784652.61,1217508872.55,1214976015.18,1213598030.56,1212374683.58,1211673759.47,1211017460.43,1209914581.41,1209731237.91,1209432653.18,1209329765.23,1209203500.09,1209096589.05,1208989750.24,1208925399.92,1208907978.37,1208867404.55,1208815961.28,1208815961.28
run_time,0.0,0.00900411605834961,0.009619951248168945,0.006924867630004883,0.006852865219116211,0.006227970123291016,0.004742145538330078,0.004751920700073242,0.003904104232788086,0.003975868225097656,0.0026400089263916016,0.002371072769165039,0.0045909881591796875,0.002237081527709961,0.003059864044189453,0.0018367767333984375,0.002465963363647461,0.0017189979553222656,0.0018496513366699219,0.00315093994140625,0.0012462139129638672,0.0014719963073730469,0.0013930797576904297,0.002034902572631836,0.0014982223510742188,0.0009839534759521484,0.0010123252868652344,0.0010039806365966797,0.0010128021240234375,0.000980377197265625,0.0005230903625488281
objective,1436006031.9,1373639556.258,1335403916.1985261,1308964172.9413261,1288442353.6633868,1271352441.162666,1258188521.0708761,1248495387.0040138,1240333759.386422,1232401163.640155,1228472497.2461991,1225482805.6830554,1219801944.7597024,1217530718.8534012,1214987832.9041796,1213610488.5558274,1212395246.7720165,1211682825.385616,1211029475.6321688,1209933677.0289893,1209734230.798381,1209435309.2742233,1209331991.3579059,1209206891.016616,1209100536.0461466,1208993833.4680037,1208929810.509772,1208910438.87841,1208869477.8824916,1208821064.1316674,1208821064.1316674
