,0,1,2,3,4,5,6,7,8
max_demand,69045.0,57036.274445497496,50349.17011093924,47191.92002553774,46521.447808242665,45858.328746902545,45353.88713068662,44854.994372249064,44854.994372249064
total_demand,1983185.0,1983185.0,1983185.0,1983185.0000000005,1983185.0,1983185.0,1983185.0,1983185.0,1983185.0
cost,31745852.0,28292251.16,28001633.45,27927590.01,27913794.57,27904521.75,27901821.61,27899582.66,27899582.66
PAR,1.67,1.38,1.22,1.14,1.13,1.11,1.1,1.09,1.09
inconvenient,0.0,1770.0400000000002,818.0230399999998,611.6864793599999,194.34734618112,212.7420110378342,59.58983787858382,57.65551178333557,57.65551178333557
run_time,0.0,0.0039310455322265625,0.002311229705810547,0.0014960765838623047,0.00078582763671875,0.0005769729614257812,0.0004050731658935547,0.0005900859832763672,0.00021004676818847656
step_size,1.0,0.19000000000000003,0.12399999999999997,0.06599999999999999,0.033,0.023,0.011,0.011,0.0
objective,31745852.0,28294021.2,28002451.47304,27928201.69647936,27913988.917346183,27904734.492011037,27901881.19983788,27899640.31551178,27899640.31551178
