,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
PAR,1.27,1.25,1.23,1.22,1.2,1.19,1.18,1.17,1.16,1.14,1.13,1.12,1.12,1.11,1.11,1.1,1.1,1.1,1.09,1.09,1.07,1.07,1.07,1.06,1.06,1.06,1.06,1.06,1.05,1.05,1.05,1.05,1.05,1.05,1.05
step_size,1.0,0.016000000000000007,0.013000000000000005,0.011000000000000003,0.012000000000000004,0.011000000000000003,0.009000000000000001,0.007,0.014000000000000005,0.010000000000000002,0.009000000000000001,0.011000000000000003,0.005,0.003,0.006,0.003,0.002,0.003,0.004,0.002,0.016009179544414456,0.005,0.001,0.002,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.0
inconvenient,0.0,78995.77600000004,76826.55791200003,59530.50886296801,54997.901893644404,51794.007079169925,51866.810936287475,44976.42232344599,49280.050087471776,26297.729499125286,30154.133434507876,49800.529532220426,23459.9623523389,10732.863112942983,15336.096821322344,7474.1217095360325,6387.521756580929,11031.289434730257,9033.41484226108,5606.333170315478,6547.70107234348,7516.046494638284,2083.172953505362,3270.1776540929895,3929.259644691814,3539.7194807106166,3662.984561038579,2639.8200154389615,3252.430359969122,2525.7575696400313,3485.58124243036,3978.57283751514,2897.2524271624848,2930.2627475728373,2930.2627475728373
total_demand,77590148.0,77590148.00000001,77590148.00000003,77590147.99999999,77590148.0,77590148.0,77590147.99999999,77590148.0,77590148.00000001,77590148.0,77590148.0,77590148.00000001,77590148.0,77590147.99999999,77590148.00000001,77590148.0,77590148.00000001,77590147.99999999,77590148.00000003,77590147.99999999,77590148.00000003,77590148.0,77590147.99999999,77590147.99999997,77590148.0,77590148.00000001,77590147.99999997,77590148.0,77590147.99999999,77590148.00000001,77590147.99999997,77590147.99999999,77590148.0,77590147.99999997,77590147.99999997
max_demand,2049355.0,2016810.0986820909,1990748.3032186597,1968959.2352224896,1945461.2435113902,1924167.8498411574,1906919.447847285,1893610.9903452806,1867272.067697887,1848683.1505829636,1832111.3997644545,1812058.638799403,1803016.448080266,1797612.805982353,1786854.057413246,1781498.8540163245,1777937.6378071457,1772609.1569287002,1765529.348867263,1762000.0556988772,1734002.5778601326,1725349.9076252927,1723624.5607176675,1720179.0412177928,1716740.4093113984,1713308.651230185,1709883.7592303758,1708173.8814711454,1704759.2598730847,1703054.5026132117,1701351.4541105984,1697950.4645478313,1696252.5320832834,1694556.3145512,1694556.3145512
cost,1309175732.8,1274478036.6,1250846614.85,1234078319.38,1217899300.24,1204998591.51,1196329240.87,1190409615.6,1180869980.2,1175695655.1,1171881536.75,1167670101.19,1165736357.78,1164721484.92,1163138537.89,1162364276.01,1161885260.43,1161268218.29,1160508190.09,1160102068.19,1158640437.87,1158136572.91,1158048795.72,1157884854.03,1157749270.89,1157630265.1,1157562354.21,1157498842.14,1157436017.18,1157383953.04,1157345312.09,1157291640.27,1157255501.72,1157223767.2,1157223767.2
run_time,0.0,0.008246898651123047,0.00669097900390625,0.005488157272338867,0.00616002082824707,0.005854129791259766,0.004902362823486328,0.00436091423034668,0.006729841232299805,0.005378246307373047,0.00469207763671875,0.005400896072387695,0.0026781558990478516,0.0017299652099609375,0.0030939579010009766,0.002077817916870117,0.0013241767883300781,0.0017981529235839844,0.0023758411407470703,0.0013141632080078125,0.008054733276367188,0.0026547908782958984,0.0009672641754150391,0.0013701915740966797,0.0014312267303466797,0.0024099349975585938,0.0014178752899169922,0.0009069442749023438,0.0013129711151123047,0.001432180404663086,0.001338958740234375,0.001767873764038086,0.0024318695068359375,0.0009810924530029297,0.0003540515899658203
objective,1309175732.8,1274557032.376,1250923441.407912,1234137849.888863,1217954298.1418936,1205050385.517079,1196381107.680936,1190454592.0223234,1180919260.2500875,1175721952.829499,1171911690.8834345,1167719901.7195323,1165759817.7423522,1164732217.783113,1163153873.9868214,1162371750.1317096,1161891647.9517567,1161279249.5794346,1160517223.5048423,1160107674.5231705,1158646985.5710723,1158144088.9564948,1158050878.8929536,1157888124.207654,1157753200.1496449,1157633804.8194807,1157566017.194561,1157501481.9600155,1157439269.6103601,1157386478.7975695,1157348797.6712422,1157295618.8428376,1157258398.9724271,1157226697.4627476,1157226697.4627476
