,0,1,2,3,4,5,6,7,8
inconvenient,0.0,57140.0,109851.0,68184.0,122517.0,54847.0,75696.0,130466.0,171707.0
run_time,0.0,0.5070000000000003,0.5000000000000003,0.5000000000000003,0.5010000000000003,0.5020000000000003,0.5030000000000003,0.5000000000000003,0.5010000000000003
PAR,1.58,5.1,6.67,5.15,10.11,3.44,5.72,8.14,11.56
total_demand,9342641.0,9342641.0,9342641.0,9342641.0,9342641.0,9342641.0,9342641.0,9342641.0,9342641.0
objective,140788672.4,130856344.0,130920853.0,130869846.0,130940438.0,130855985.0,130880526.0,130951047.0,130996871.0
max_demand,308235.0,992963.0,1298210.0,1002815.0,1967236.0,668610.0,1114076.0,1584557.0,2249719.0
cost,140788672.4,130799204.0,130811002.0,130801662.0,130817921.0,130801138.0,130804830.0,130820581.0,130825164.0
step_size,1.0,0.11299999999999998,0.044,0.045,0.022,0.044,0.026,0.011,0.0
