,0,1,2,3,4,5,6,7,8
inconvenient,0.0,6456.819999999999,4549.34392,2863.5595236,2632.3756904808,2297.4434696188446,1908.3624697899102,1414.1340128323109,1414.1340128323109
run_time,0.0,0.0052700042724609375,0.002437114715576172,0.002294778823852539,0.0013599395751953125,0.0023806095123291016,0.0013861656188964844,0.0009217262268066406,0.0005199909210205078
PAR,1.58,1.41,1.35,1.29,1.26,1.21,1.18,1.17,1.17
total_demand,9342641.0,9342641.000000004,9342641.0,9342640.999999998,9342641.000000002,9342641.0,9342640.999999998,9342640.999999998,9342640.999999998
objective,140788672.4,133956004.47999999,132994381.50392,132403618.26952359,132183871.61569047,131970119.9034696,131834428.0124698,131795047.05401284,131795047.05401284
max_demand,308235.0,275122.9541766029,263215.82273103175,251569.39881328744,246065.3119366515,235415.77517882633,229334.80195218208,226812.14113070807,226812.14113070807
cost,140788672.4,133949547.66,132989832.16,132400754.71,132181239.24,131967822.46,131832519.65,131793632.92,131793632.92
step_size,1.0,0.11299999999999998,0.044,0.045,0.022,0.044,0.026,0.011,0.0
