,max_demand,PAR,objective,cost,inconvenient,step_size
0,39517.0,0.38,28055656.7,28055656.7,0,1.0
1,30320.837779292786,0.5,10932308.14,10932308.14,0,1.0000000000000007
2,28995.749278726307,0.52,10712071.34,10712071.34,0,1.0110000000000006
3,29364.492904101477,0.51,10700717.7,10700717.7,0,0.9040000000000006
4,30259.509255656085,0.5,10697660.32,10697660.32,0,0.8250000000000005
5,31928.155483504303,0.47,10620283.36,10620283.36,0,0.6490000000000004
6,31513.089462218748,0.48,0.0,0.0,0,0.0
7,31166.44547813434,0.48,0.0,0.0,0,0.0
8,30792.44813239673,0.49,0.0,0.0,0,0.0
