,0,1,2
objective,6666906.0,6651803.3,6666922.0
run_time,0.0,0.013000000000000005,0.014000000000000005
max_demand,36000.0,36700.0,36000.0
inconvenient,0.0,528.0,16.0
cost,6666906.0,6651275.3,6666906.0
total_demand,420631.0,420631.0,420631.0
PAR,4.11,4.19,4.11
step_size,1.0,0.6138215640832408,0.0
