,0,1,2,3
total_demand,850856.0,850856.0,850856.0,850856.0
objective,12818012.5,11914175.0,11912638.0,11912072.0
inconvenient,0.0,2043.0,654.0,88.0
run_time,0.0,0.001,0.001,0.001
max_demand,47728.0,61484.0,47168.0,41633.0
cost,12818012.5,11912132.0,11911984.0,11911984.0
step_size,1.0,0.2930000000000001,0.24300000000000005,0.0
PAR,2.69,3.47,2.66,2.35
