,0,1,2,3
total_demand,879612.0,879612.0000000002,879612.0000000002,879612.0000000002
max_demand,55785.0,40583.36692068334,32692.397747290997,32692.397747290997
run_time,0.0,0.00461578369140625,0.002923727035522461,0.00017499923706054688
PAR,3.04,2.21,1.78,1.78
cost,13373762.1,12354405.96,12320658.66,12320658.66
step_size,1.0,0.3790000000000002,0.23000000000000004,0.0
inconvenient,0.0,216.40900000000013,242.09593,242.09593
objective,13373762.1,12354622.369,12320900.75593,12320900.75593
