,0,1,2,3,4
PAR,3.47,5.35,4.78,3.47,3.47
total_demand,181324.0,181324.0,181324.0,181324.0,181324.0
max_demand,13100.0,20200.0,18062.0,13100.0,13100.0
step_size,1.0,0.24800000000000008,0.31500000000000006,0.118,0.0
run_time,0.0,0.001,0.0,0.0,0.0
objective,2867241.2,2538734.0,2538733.0,2538630.0,2538536.0
inconvenient,0.0,198.0,197.0,94.0,0.0
cost,2867241.2,2538536.0,2538536.0,2538536.0,2538536.0
