,0,1,2,3,4
PAR,3.47,2.87,2.32,2.14,2.14
total_demand,181324.0,181324.0,181323.99999999997,181324.00000000003,181324.00000000003
max_demand,13100.0,10853.80534072693,8770.119341764008,8067.012812094107,8067.012812094107
step_size,1.0,0.24800000000000008,0.31500000000000006,0.118,0.0
run_time,0.0,0.0024750232696533203,0.003008127212524414,0.0008149147033691406,0.0001480579376220703
objective,2867241.2,2571504.064,2542292.6572399996,2540975.48470568,2540975.48470568
inconvenient,0.0,49.10400000000001,46.58724,5.59470568,5.59470568
cost,2867241.2,2571454.96,2542246.07,2540969.89,2540969.89
