,0,1,2,3,4
inconvenient,0.0,47715.56,28032.2644,20066.697356,20066.697356
objective,674708249.8,648117515.05,636661432.9944,627302073.227356,627302073.227356
step_size,1.0,0.02,0.01,0.01,0.0
total_demand,38920438.0,38920437.99999999,38920438.0,38920437.99999999,38920437.99999999
run_time,0.0,0.0015957355499267578,0.0009000301361083984,0.0008997917175292969,0.0008349418640136719
PAR,1.23,1.21,1.19,1.18,1.18
max_demand,998607.0,978734.7207000001,968947.373493,959380.9797580701,959380.9797580701
cost,674708249.8,648069799.49,636633400.73,627282006.53,627282006.53
