,0,1,2,3,4,5
max_demand,1966041.0,40539130.0,41865499.0,41511718.0,24143784.0,37167676.0
objective,1354681109.1,15131219608.2,14592516614.4,14839543681.2,13435224257.7,14228224224.1
inconvenient,0.0,6366373.0,5698390.0,6801791.0,2972696.0,4551947.0
total_demand,77226235.0,77226235.0,77226235.0,77226235.0,77226235.0,77226235.0
run_time,0.0,1.992999999999897,2.033999999999905,2.316999999999875,2.331999999999871,1.5819999999999466
cost,1354681109.1,15124853235.2,14586818224.4,14832741890.2,13432251561.7,14223672277.1
PAR,1.22,25.2,26.02,25.8,15.01,23.1
step_size,1.0,0.01,0.01,0.01,0.01,0.0
