,0,1,2,3,4,5
max_demand,1966041.0,1946380.59,1926916.7841,1907647.616259,1888571.14009641,1888571.14009641
objective,1354681109.1,1322740802.23,1297242087.9227002,1277373326.137373,1258154386.4956262,1258154386.4956262
inconvenient,0.0,63663.73,56347.2627,67454.43737300001,29052.415626269998,29052.415626269998
total_demand,77226235.0,77226235.0,77226235.00000001,77226234.99999997,77226235.0,77226235.0
run_time,0.0,0.0010907649993896484,0.0010039806365966797,0.0010008811950683594,0.0010199546813964844,0.000591278076171875
cost,1354681109.1,1322677138.5,1297185740.66,1277305871.7,1258125334.08,1258125334.08
PAR,1.22,1.21,1.2,1.19,1.17,1.17
step_size,1.0,0.01,0.01,0.01,0.01,0.0
