,0,1,2,3
run_time,0.0,0.003648996353149414,0.0003781318664550781,0.00013589859008789062
max_demand,17200.0,11632.971123399762,11103.903596707542,11103.903596707542
cost,3086067.3,2782915.94,2782247.24,2782247.24
PAR,4.16,2.81,2.68,2.68
objective,3086067.3,2783106.843,2782243.2424620003,2782243.2424620003
step_size,1.0,0.5470000000000002,0.046,0.0
inconvenient,0.0,190.90300000000005,-3.9975380000000023,-3.9975380000000023
total_demand,198613.0,198613.0,198612.99999999997,198612.99999999997
