,0,1,2,3,4
run_time,0.0,1.9999999999999998,1.3300000000000003,1.0799999999999998,1.0499999999999998
max_demand,17200.0,17200.0,17816.0,21986.0,21986.0
cost,3086067.3,2780582.0,2780582.0,2780582.0,2780582.0
PAR,4.16,4.16,4.31,5.31,5.31
objective,3086067.3,2780915.0,2780651.0,2780608.0,2780582.0
step_size,1.0,0.4740000000000002,0.13099999999999998,0.084,0.0
inconvenient,0.0,333.0,69.0,26.0,0.0
total_demand,198613.0,198613.0,198613.0,198613.0,198613.0
