,0,1,2,3,4,5
PAR,1.88,1.4,1.26,1.2,1.19,1.19
step_size,1.0,0.2880000000000001,0.11399999999999998,0.047,0.028,0.0
total_demand,1992396.0,1992396.0000000002,1992396.0000000002,1992396.0000000002,1992396.0000000005,1992396.0000000005
max_demand,77909.0,58315.24078548973,52126.65016607697,49722.24151640867,49322.66985230451,49322.66985230451
run_time,0.0,0.0046329498291015625,0.002048015594482422,0.0009942054748535156,0.0005350112915039062,0.00019288063049316406
cost,29941814.9,28020965.25,27974139.05,27966837.73,27965518.92,27965518.92
objective,29941814.9,28022432.898,27974244.426128,27966917.565321986,27965545.300610986,27965545.300610986
inconvenient,0.0,1467.6480000000004,105.37612799999994,79.835321984,26.380610984448,26.380610984448
