,0,1,2,3,4,5
PAR,1.88,3.06,2.72,2.82,2.39,2.07
step_size,1.0,0.2880000000000001,0.11399999999999998,0.047,0.028,0.0
total_demand,1992396.0,1992396.0,1992396.0,1992396.0,1992396.0,1992396.0
max_demand,77909.0,126983.0,113048.0,116889.0,99150.0,85964.0
run_time,0.0,0.002,0.0,0.002,0.0,0.001
cost,29941814.9,27893699.0,27893677.0,27893679.0,27893571.0,27893557.0
objective,29941814.9,27898795.0,27896069.0,27895483.0,27894593.0,27894194.0
inconvenient,0.0,5096.0,2392.0,1804.0,1022.0,637.0
