,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
PAR,1.21,25.94,16.38,28.81,30.6,16.68,23.57,18.16,13.63,30.92,27.66,29.3,6.5,26.2,9.22,15.08,25.8,20.4,25.63
step_size,1.0,0.015000000000000006,0.01900000000000001,0.009000000000000001,0.007,0.012000000000000004,0.007,0.008,0.009000000000000001,0.003,0.003,0.003,0.012000000000000004,0.002,0.007,0.002,0.001,0.002,0.0
inconvenient,0.0,9941545.0,9837545.0,11537879.0,11064661.0,8396572.0,7003128.0,8440533.0,6634595.0,6006209.0,5583725.0,8848266.0,2618501.0,5608282.0,1651543.0,3088625.0,8166990.0,6004372.0,7562797.0
total_demand,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0
max_demand,2921948.0,62797461.0,39644724.0,69748526.0,74067675.0,40368132.0,57059281.0,43956507.0,32983157.0,74856529.0,66962478.0,70935649.0,15722747.0,63412988.0,22308193.0,36508425.0,62443032.0,49384979.0,62036610.0
cost,2066899344.4,24132268804.4,22659685821.6,24263915528.0,23538793610.5,23371245971.2,23181466552.8,23452209434.4,22119821270.4,23413943952.4,23160189824.2,23475321900.8,17891495135.4,23258395318.8,16530155131.1,21763134131.1,23684520028.0,23560797872.4,22970032623.2
run_time,0.0,5308.589999999998,4815.4,2572.929999999982,1603.4899999999868,1519.9300000000155,1737.7799999999522,1415.0900000000631,2077.7299999999445,2022.2499999999416,1968.329999999949,1908.969999999958,2372.329999999973,2444.539999999984,3279.6100000000033,2412.51999999997,3239.2000000000053,2557.36999999999,2669.509999999993
objective,2066899344.4,24142210349.4,22669523366.6,24275453407.0,23549858271.5,23379642543.2,23188469680.8,23460649967.4,22126455865.4,23419950161.4,23165773549.2,23484170166.8,17894113636.4,23264003600.8,16531806674.1,21766222756.1,23692687018.0,23566802244.4,22977595420.2
