,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
PAR,1.21,24.64,24.87,25.37,26.04,14.88,15.58,16.49,21.02,23.71,12.32,9.05,23.06,14.99,25.39,23.2,9.84,26.04,14.6,20.94,25.34
step_size,1.0,0.016000000000000007,0.013000000000000005,0.012000000000000004,0.010000000000000002,0.014000000000000005,0.011000000000000003,0.008,0.006,0.004,0.005,0.009000000000000001,0.002,0.003,0.002,0.002,0.005,0.001,0.002,0.001,0.0
inconvenient,0.0,9593311.0,9759187.0,10234254.0,10662509.0,9391985.0,7611951.0,8743382.0,4635403.0,5213050.0,7309256.0,2367754.0,4893947.0,6069918.0,5421362.0,4944573.0,4348257.0,8431134.0,4734840.0,3986843.0,7111218.0
total_demand,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0,116189199.0
max_demand,2921948.0,59633856.0,60191035.0,61415248.0,63030943.0,36014662.0,37712051.0,39910650.0,50878586.0,57404351.0,29827243.0,21897845.0,55818211.0,36293242.0,61470498.0,56150557.0,23829347.0,63038978.0,35331931.0,50691952.0,61344400.0
cost,2066899344.4,22857570718.4,21349669416.8,22035892684.5,22172383255.4,21783436960.5,22064536353.0,22964994491.6,21929857131.8,22398607444.8,21404484832.8,19012676067.8,22088102875.2,22075639151.2,22714419738.0,21504060875.8,19595546191.6,20527606218.7,21342403943.2,21452217465.7,20980405265.3
run_time,0.0,3.440999999999748,4.401999999999871,3.638999999999749,3.7009999999997585,3.621999999999773,3.0079999999998237,3.4279999999997712,3.937999999999739,2.4329999999998804,1.760999999999937,1.562999999999952,2.6989999999998653,2.6899999999998605,1.5519999999999532,1.6229999999999425,1.9299999999999295,1.7079999999999413,2.1959999999999136,1.933999999999912,1.7389999999999413
objective,2066899344.4,22867164029.4,21359428603.8,22046126938.5,22183045764.4,21792828945.5,22072148304.0,22973737873.6,21934492534.8,22403820494.8,21411794088.8,19015043821.8,22092996822.2,22081709069.2,22719841100.0,21509005448.8,19599894448.6,20536037352.7,21347138783.2,21456204308.7,20987516483.3
