,0,1,2,3
max_demand,18291.0,15256.647302854859,14303.230092796726,14303.230092796726
PAR,5.71,4.76,4.46,4.46
objective,2467024.8,2198386.1429999997,2174893.8218880002,2174893.8218880002
step_size,1.0,0.17900000000000005,0.064,0.0
run_time,0.0,0.0012547969818115234,0.0006089210510253906,0.00014066696166992188
inconvenient,0.0,13.783000000000003,6.221888,6.221888
total_demand,153787.0,153787.0,153787.0,153787.0
cost,2467024.8,2198372.36,2174887.6,2174887.6
