,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
PAR,1.23,1.21,1.2,1.19,1.17,1.16,1.15,1.14,1.13,1.13,1.12,1.11,1.11,1.1,1.09,1.09,1.09,1.09,1.09,1.08,1.08,1.08,1.07,1.07,1.07,1.07,1.07,1.07,1.06,1.06
step_size,1.0,0.013000000000000005,0.012102718038552736,0.008,0.011000000000000003,0.008,0.009000000000000001,0.012000000000000004,0.007,0.006,0.007,0.005,0.004,0.009000000000000001,0.003,0.004,0.001,0.002,0.001,0.003,0.001,0.006,0.002,0.003,0.001,0.001,0.001,0.001,0.001,0.0
inconvenient,0.0,209811.29000000007,169261.63981182012,98443.53888150545,118567.32207230348,93795.18942342157,117595.35729518923,151047.1877124578,49351.8606860128,58780.22483588392,64741.73842614881,56970.60630786925,28144.821574768524,35653.37560582709,26494.066873182517,14966.79973250727,8400.789200267493,20924.742421599465,9680.8672575784,29764.953398227266,7668.0300466017725,13550.09381972039,10400.34581236056,5251.666962562918,6529.888333037437,4991.009111666963,6534.787990888333,12140.811212009112,4892.902188787992,4892.902188787992
total_demand,194770760.0,194770760.00000006,194770760.00000003,194770760.0,194770760.00000006,194770759.99999994,194770760.0,194770759.99999997,194770760.0000001,194770760.0,194770760.00000003,194770760.00000003,194770759.99999997,194770759.99999997,194770759.99999997,194770760.00000006,194770760.00000003,194770759.99999994,194770760.0,194770759.99999997,194770759.99999997,194770760.0,194770759.99999997,194770760.0000001,194770759.99999997,194770759.99999994,194770759.99999994,194770760.0,194770759.99999997,194770759.99999997
max_demand,4972522.0,4908927.932166878,4851415.689882188,4812901.047912843,4761132.1587783275,4723186.813528994,4680847.7707793545,4625804.050257144,4593581.175485539,4566088.500347511,4534221.609050204,4511596.296902494,4493594.512904363,4453808.730787583,4440460.661567603,4422725.4439279,4418302.719483972,4409631.763691723,4405222.131928031,4393485.195297415,4389091.710102118,4362822.908501132,4354101.627506039,4341052.7761784345,4336711.726402256,4332375.017675853,4328042.645658177,4323714.606012519,4319390.894406507,4319390.894406507
cost,3300875616.3,3228978818.72,3172568972.17,3140794352.47,3107049491.38,3083792176.34,3062451467.32,3038093599.32,3027425744.04,3019037433.26,3011531542.69,3006497696.19,3002947966.17,2996645036.77,2994532414.46,2992313386.9,2991671823.06,2990808783.05,2990392117.63,2989496806.58,2989055593.44,2987424819.24,2986819740.19,2986205018.17,2986009686.51,2985835378.76,2985711482.74,2985601831.73,2985449951.49,2985449951.49
run_time,0.0,0.006830930709838867,0.006251096725463867,0.0045812129974365234,0.005522012710571289,0.004606962203979492,0.0046389102935791016,0.006265878677368164,0.0037870407104492188,0.0033462047576904297,0.004045009613037109,0.0028960704803466797,0.0027370452880859375,0.004598855972290039,0.0021560192108154297,0.002362966537475586,0.001377105712890625,0.0015039443969726562,0.0009222030639648438,0.0019698143005371094,0.0013659000396728516,0.003075838088989258,0.0013580322265625,0.0018131732940673828,0.001300811767578125,0.0009241104125976562,0.000926971435546875,0.0009198188781738281,0.0013689994812011719,0.0009849071502685547
objective,3300875616.3,3229188630.0099998,3172738233.809812,3140892796.008881,3107168058.7020726,3083885971.5294237,3062569062.677295,3038244646.507713,3027475095.900686,3019096213.484836,3011596284.4284263,3006554666.796308,3002976110.991575,2996680690.145606,2994558908.526873,2992328353.699733,2991680223.8492002,2990829707.792422,2990401798.4972577,2989526571.533398,2989063261.4700465,2987438369.3338194,2986830140.5358124,2986210269.8369627,2986016216.398333,2985840369.769112,2985718017.527991,2985613972.541212,2985454844.3921885,2985454844.3921885
