,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
PAR,1.23,1.21,1.19,1.18,1.16,1.15,1.14,1.14,1.13,1.13,1.12,1.11,1.11,1.1,1.1,1.09,1.09,1.09,1.09,1.08,1.08,1.08,1.08,1.07,1.07,1.07,1.07,1.07,1.07,1.06,1.06
step_size,1.0,0.011000000000000003,0.015000000000000006,0.009000000000000001,0.017000000000000008,0.008,0.008,0.005,0.005,0.007,0.004,0.006,0.005,0.004,0.003,0.006,0.004,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.001,0.001,0.001,0.001,0.0
inconvenient,0.0,182566.93400000004,177830.73099000007,116612.55242109002,146199.54860884155,83436.55561112927,126323.65155511096,60926.96174222444,40014.60019128888,80432.73279866097,61796.66106880536,43974.83603358717,34980.165819832066,31427.795336720672,15492.783613989839,17689.53129831606,20343.181874806734,18274.263636250387,16877.5834727275,15551.248249581817,13543.057503500837,17094.951884993,8025.642096230014,8596.99071580754,10269.963027852576,7678.168073944295,7265.299831926055,5208.178700168074,8089.037821299832,6586.0419621787005,6586.0419621787005
total_demand,194770760.0,194770759.99999997,194770760.0,194770759.99999997,194770759.99999997,194770759.99999994,194770760.0,194770760.00000006,194770760.0,194770759.9999999,194770759.99999997,194770759.99999994,194770760.0,194770760.0,194770760.00000006,194770759.99999988,194770759.99999997,194770759.99999988,194770759.99999994,194770760.00000003,194770759.99999997,194770760.00000006,194770759.99999997,194770760.0,194770759.99999997,194770759.99999997,194770759.99999997,194770759.99999997,194770760.00000006,194770759.99999994,194770759.99999994
max_demand,4972522.0,4918096.927882507,4844839.6431060545,4801410.094188562,4720435.860799005,4682804.282102475,4645472.704456049,4622291.749229308,4599226.467200843,4567128.3048741985,4548887.176160585,4521661.995501726,4499098.856950155,4481129.4381236,4467699.488716414,4440960.217989446,4423223.005119395,4414380.982332162,4405556.63474848,4392353.177108583,4383572.8631075425,4374810.100954191,4366064.857561383,4357337.095910119,4344278.15527334,4335593.945239948,4331258.351294708,4326927.093943413,4322600.16684947,4318277.56668262,4318277.56668262
cost,3300875616.3,3240410982.69,3169494884.44,3136564701.57,3086993264.75,3067247599.43,3049837439.83,3039614695.32,3029922641.78,3019685959.73,3014914743.35,3008910302.72,3004064426.51,3000611681.27,2998574161.34,2995313493.89,2993240266.99,2992112743.0,2990939199.21,2989724911.09,2988808613.44,2987989393.01,2987380350.4,2986973664.31,2986393112.42,2985984852.44,2985737475.72,2985560734.81,2985421456.1,2985325505.56,2985325505.56
run_time,0.0,0.0061550140380859375,0.007622241973876953,0.005118131637573242,0.008852958679199219,0.004706859588623047,0.004965066909790039,0.0035278797149658203,0.0034570693969726562,0.004663944244384766,0.0026710033416748047,0.0035181045532226562,0.0034339427947998047,0.0029680728912353516,0.002511739730834961,0.0034952163696289062,0.003049135208129883,0.002106904983520508,0.002150297164916992,0.0029540061950683594,0.0021927356719970703,0.0022759437561035156,0.0022301673889160156,0.002244710922241211,0.0030159950256347656,0.004155158996582031,0.0016388893127441406,0.002691030502319336,0.0009541511535644531,0.0013780593872070312,0.0008909702301025391
objective,3300875616.3,3240593549.624,3169672715.17099,3136681314.1224213,3087139464.298609,3067331035.985611,3049963763.481555,3039675622.2817426,3029962656.3801913,3019766392.4627986,3014976540.011069,3008954277.5560336,3004099406.67582,3000643109.0653367,2998589654.1236143,2995331183.421298,2993260610.1718745,2992131017.263636,2990956076.793473,2989740462.3382497,2988822156.4975038,2988006487.9618855,2987388376.042096,2986982261.300716,2986403382.383028,2985992530.608074,2985744741.0198317,2985565942.9887,2985429545.137821,2985332091.601962,2985332091.601962
