,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
PAR,1.23,26.61,22.49,27.06,21.02,22.15,16.94,13.83,16.77,17.0,13.36,18.07,21.49,7.29,15.01,9.39,23.41,17.66,20.89,11.67,22.27,6.36,13.22,5.99,14.09,14.51,17.13,14.86,11.97,13.17
step_size,1.0,0.013000000000000005,0.012102718038552736,0.008,0.011000000000000003,0.008,0.009000000000000001,0.012000000000000004,0.007,0.006,0.007,0.005,0.004,0.009000000000000001,0.003,0.004,0.001,0.002,0.001,0.003,0.001,0.006,0.002,0.003,0.001,0.001,0.001,0.001,0.001,0.0
inconvenient,0.0,16139330.0,14195235.0,12474704.0,10877291.0,11842966.0,13159946.0,12704861.0,7201313.0,9846056.0,9307600.0,11458863.0,7093176.0,3989631.0,8867009.0,3768194.0,8415756.0,10470772.0,9701792.0,9931332.0,7697795.0,2266017.0,5213723.0,1760956.0,6535140.0,4997539.0,6539779.0,12147346.0,4905043.0,5217125.0
total_demand,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0,194770760.0
max_demand,4972522.0,107982972.0,91254068.0,109806237.0,85294421.0,89889848.0,68733130.0,56114107.0,68056828.0,68994261.0,54196103.0,73336138.0,87212488.0,29563879.0,60906348.0,38085961.0,94973151.0,71677190.0,84784040.0,47344673.0,90351848.0,25800097.0,53635958.0,24307791.0,57163945.0,58881550.0,69494946.0,60301973.0,48582650.0,53433304.0
cost,3300875616.3,38063103039.6,37189957769.6,38307302830.7,36899242028.6,34799360592.5,37492761624.8,36493977817.6,33646517705.2,35264227615.3,36796621740.4,38332493168.8,36591069789.2,29335692150.4,34067646629.3,32049031262.4,36315231619.5,30291769253.5,36212960457.2,28689380430.1,28596807994.4,24920744852.4,30284554978.6,23619495366.5,31821369812.6,33439049475.5,34069319140.3,34629499221.6,34623203553.4,36042994911.8
run_time,0.0,6.162000000000419,13.939000000000204,4.814999999999948,3.0679999999998313,4.236999999999827,4.875000000000058,4.786000000000025,5.274000000000083,4.712000000000016,4.167999999999811,4.727999999999895,4.956000000000105,3.0209999999998423,4.518999999999951,3.697999999999766,3.1889999999998335,14.393999999998888,2.945999999999877,2.5719999999998824,3.220999999999826,3.445999999999832,2.970999999999853,2.6589999999998772,4.257999999999836,3.6179999999998036,3.0619999999998395,3.344999999999811,7.3560000000008205,4.65700000000001
objective,3300875616.3,38079242369.6,37204153004.6,38319777534.7,36910119319.6,34811203558.5,37505921570.8,36506682678.6,33653719018.2,35274073671.3,36805929340.4,38343952031.8,36598162965.2,29339681781.4,34076513638.3,32052799456.4,36323647375.5,30302240025.5,36222662249.2,28699311762.1,28604505789.4,24923010869.4,30289768701.6,23621256322.5,31827904952.6,33444047014.5,34075858919.3,34641646567.6,34628108596.4,36048212036.8
